
c	no	q	p	r
k	0	0	34	-1.0663	-0.816795	-0.900503	-1.65335	-1.26492	2.11445	-1.52198	-0.540704	-2.05345	-0.291357	0.26283	0.758733	0.163166	-0.249049	-0.840064	-0.175983	1.40001	0.270578	0.743452	-0.542148	
k	0	0	35	-0.899946	0.747495	0.409258	-0.449864	1.63319	0.713074	0.0677422	0.82327	-1.64549	0.444425	-1.05935	1.54226	0.00943459	-1.70357	0.615833	-0.997223	0.699781	0.297568	1.11457	-0.156419	
k	1	0	0	-0.651667	0.711858	0.295961	0.0688632	0.878653	-0.867977	1.80755	-0.208856	-1.17686	-0.761604	-0.617132	-1.02105	0.940734	1.01457	0.484569	-0.503885	1.672	0.251525	0.684401	-0.64577	
k	1	0	1	-0.284883	0.337589	0.470539	0.780103	-0.443831	-0.0175348	-0.587685	-1.81019	0.153505	2.27071	0.676861	-0.122556	0.801413	-0.0127941	0.97651	0.778122	1.14412	-0.0296801	1.08417	0.295302	
k	1	0	2	-0.647634	0.223513	1.19708	-1.74665	-1.30698	1.16696	-0.174019	-0.330004	2.15901	0.000934139	-0.225995	-0.982354	-1.63153	-0.921559	-1.76851	-0.0539354	0.845162	-1.07377	-0.0252665	-0.758654	
k	1	0	3	0.935959	0.743539	-0.874235	0.334456	-1.98173	-1.5987	0.0173045	0.313991	0.293783	-0.74631	-0.963687	0.0398148	-0.354209	0.5124	0.0222757	0.368925	-0.117628	-1.03394	-1.32996	0.200878	
k	1	0	4	-0.784843	1.53162	2.08961	-1.61137	-0.888462	0.39025	0.177277	1.92444	-0.175798	-2.20711	1.67346	0.28414	1.31064	1.36263	0.563449	-1.6581	1.57737	-1.11666	-1.40336	0.280753	
k	1	0	5	0.827777	0.340032	-0.419705	-0.742104	-1.61986	-0.954113	1.35407	-0.469533	-0.561283	-1.56944	-1.47317	0.361395	0.333062	-1.66589	-0.121673	1.61827	0.564227	0.589415	-0.42651	0.147968	
k	1	0	6	1.33786	-0.775826	-0.133113	-0.401526	-1.48561	-1.00738	-0.221176	0.211636	0.120297	1.32117	0.208916	1.61959	-0.933027	1.71791	-0.0840714	-0.034295	-0.610837	-0.624073	-0.205946	-0.930716	
k	1	0	7	-0.0106758	-0.134769	-0.936517	-0.286268	0.133889	0.664762	0.455088	0.531992	0.250342	-2.08927	0.475873	0.591112	1.10649	0.145307	-1.08088	-0.511797	0.399915	-0.901465	-0.20543	-0.321889	
k	1	0	8	-1.46849	-1.04749	1.81331	-0.325027	-1.19632	-0.431933	-0.200658	0.52946	-2.21524	0.101731	-0.12857	-0.904722	0.235898	-0.444674	-0.662801	-1.00818	-0.495893	-0.631643	0.53056	0.341622	
k	1	0	9	0.0989965	-0.826741	0.0517743	0.406725	0.55426	0.804383	-1.16993	-0.045207	-0.165218	-0.0912973	0.18668	0.419423	-0.296275	1.69173	0.644093	0.58386	-0.313994	-0.129463	1.12856	1.95616	
k	1	0	10	0.842973	1.32899	-2.21403	-1.21012	0.318336	-0.588944	-1.44859	0.76727	1.06575	-1.13981	0.584056	0.0126659	-0.469135	1.45722	0.511723	0.0117886	0.020376	-0.587928	0.0521071	-2.84939	
k	1	0	11	1.1852	-0.496879	1.6815	-0.3964	-1.19951	1.57712	0.942702	0.0409468	-0.0116755	0.41031	-0.523336	-1.1497	0.214167	0.0811905	-0.450071	-1.29229	1.79479	-0.496779	1.11704	-1.40746	
k	1	0	12	-0.518671	1.58999	-0.176323	-1.29818	-0.438746	-0.824102	0.555714	1.06523	-1.536	1.02934	-0.310172	0.425284	-0.756045	-0.633951	0.0230225	-0.954704	-0.873687	1.35792	-0.388476	1.98986	
k	1	0	13	0.0153316	0.884276	-0.597875	0.65199	0.013567	-0.633751	0.505984	0.406885	-0.686791	0.943532	0.144803	1.08535	0.763975	-0.297534	-1.55479	-0.901031	0.646492	0.667148	0.367972	0.802977	
k	1	0	14	1.04595	1.19341	-1.53595	-0.435704	0.380932	0.322814	0.78342	0.585812	-0.344609	-0.183067	-0.843707	1.50858	1.13218	0.228139	-1.41161	-1.47201	0.644466	0.247679	0.878316	-1.75817	
k	1	0	15	1.19048	1.38702	-1.60559	1.08336	1.26865	0.587677	0.162711	0.898443	0.300266	-2.3876	1.79774	0.0190176	-0.0202469	1.14299	0.529965	0.841324	1.02631	-0.124339	1.90488	-0.305106	
k	1	0	16	0.200467	0.458689	-0.985765	0.285097	-2.29858	1.81473	-0.352825	-1.05621	-0.440394	0.188341	-0.523789	0.0549082	-0.0944968	0.709225	-2.09076	-1.40423	1.55624	-0.300121	-0.564169	-2.51678	
k	1	0	17	2.31012	0.559796	-0.45261	1.39706	-2.23544	-0.683488	-0.945593	0.983939	-0.23658	1.28049	-0.0356225	-1.48198	0.325911	1.22001	0.955605	0.516132	1.56979	-0.861958	1.65021	-2.06666	
k	1	0	18	0.108119	-1.25657	-2.48675	-0.469346	-1.06921	-0.276496	-0.726768	-2.05787	-1.56719	-0.552408	-0.287979	-1.51043	-0.474539	-0.350052	0.405226	-0.0939656	0.729401	-0.415923	0.0532778	1.34118	
k	1	0	19	1.21371	-0.0278739	0.209576	-1.08597	0.156635	0.00764025	-1.04783	0.115088	0.365918	1.12656	-0.365809	-0.534427	0.229435	-1.35604	2.95079	-1.55055	0.24896	0.599335	-0.226067	-0.902728	
k	1	0	20	-0.154191	-0.362486	1.64375	-0.578799	-2.75498	-1.34148	-2.67168	-0.126297	-1.48041	0.0793714	-0.477546	-1.31774	0.991022	0.74431	-1.29405	-0.232271	0.258469	-1.3635	0.962863	2.69106	
k	1	0	21	0.316986	1.21677	-0.140255	0.501925	-1.8342	0.0314361	0.281748	-2.53854	-1.01577	-0.901251	1.10074	-1.743	-0.396224	1.42428	0.52912	-1.61551	-1.40441	-0.0142335	0.569059	0.46917	
k	1	0	22	-0.399849	0.841917	-0.299523	-0.37869	0.417995	-1.51198	0.397424	0.565275	-0.613715	-0.292472	2.20126	1.58867	0.00488706	-1.31403	0.976471	0.965271	1.03662	-0.925197	2.51365	-0.445443	
k	1	0	23	-0.939511	-1.35277	0.826292	1.10074	-0.621926	0.129939	0.883884	0.0053945	-1.36664	2.32923	0.730873	-0.424682	-1.16687	-0.752091	0.510492	1.26093	-0.322997	-1.22357	-0.615525	0.303224	
k	1	0	24	-1.156	-0.806792	-0.143755	0.15915	0.000310946	0.530669	0.294325	0.91499	-0.974706	-0.359848	1.25896	0.410082	-0.662247	0.400077	1.14379	1.798	0.599974	0.966037	0.443661	-0.205453	
k	1	0	25	0.420232	-1.24575	-1.20477	0.838172	-0.208169	1.69907	-2.00084	1.20862	-0.798264	-0.0287972	0.678548	-0.662419	0.116908	0.74845	0.694214	-0.566745	-0.312316	-1.26967	-1.19231	-0.162826	
k	1	0	26	-0.858455	1.35329	-0.0639979	0.701006	-1.75427	-1.55586	1.11671	-1.04193	-0.584392	0.00396285	-0.0849478	-2.08476	0.930421	-0.301362	-3.03047	0.505243	-1.21955	0.414771	-0.694586	0.546888	
k	1	0	27	-0.215418	-0.302085	-0.688069	0.545426	0.463309	-1.63118	-0.532059	0.518766	-1.21783	-0.0102628	0.956034	-1.90009	1.01672	0.299807	0.339772	0.890585	0.400619	-0.241284	0.485756	0.028717	
k	1	0	28	0.0203108	-0.0140987	1.90114	1.55387	0.288753	0.453471	-0.474755	-0.547284	0.0856099	0.392638	2.58903	-0.487366	-2.244	-1.51435	1.50866	-1.22595	-0.861548	-0.0342987	0.535361	0.163093	
k	1	0	29	-1.81359	-0.117534	-0.114266	0.529661	-0.675813	-0.00657979	-0.165283	0.993619	-0.302602	-0.606336	0.394403	1.22677	0.209858	-0.060053	1.03939	1.26006	-1.14564	-0.80113	0.905966	1.32686	
k	1	0	30	0.893703	-0.721529	-0.715143	-1.61827	2.60868	-0.0134186	1.38572	1.13705	1.31827	-1.33164	0.00251924	0.619152	0.645054	1.11602	2.382	0.540411	-1.96958	-0.268652	-0.371638	-1.05141	
k	1	0	31	-1.49102	0.908645	-1.21545	-0.0119183	0.692213	0.430333	-0.755142	-0.989407	0.349771	-0.45215	0.346084	-0.194523	-0.548406	1.40892	-3.04951	0.419405	0.210486	1.11256	-0.53834	0.396133	
k	1	0	32	-0.233589	1.41729	0.0957179	-1.18467	-1.38663	-0.229164	1.02512	-0.561078	-1.06353	1.08283	-0.789456	-0.416896	-0.170765	-0.738482	2.00786	-0.774386	-1.72524	-0.532208	-0.482171	-0.321079	
k	1	0	33	0.424379	-0.756861	-0.30705	1.58467	0.844392	-1.13077	0.00620796	1.46441	-0.119034	-0.0888176	1.13086	-0.869516	1.17436	0.529841	-1.20419	-2.83982	-0.403603	-0.574872	-2.75391	0.000353297	
k	1	0	34	-1.58545	-0.66878	-0.675367	0.257072	1.43685	0.676265	1.21572	0.847131	0.11145	0.0328014	-1.93131	-0.586206	-0.576708	-0.661913	0.368526	1.78683	-0.589104	0.0544004	1.27816	1.80142	
k	1	0	35	-0.259089	-1.80619	-1.08089	-1.10876	1.35783	-1.26461	-1.19148	0.895816	-1.55161	0.403273	0.816817	0.0818677	2.85919	0.46738	-0.235636	0.559984	2.12092	1.60039	1.18472	1.64394	
k	2	0	0	-0.754985	-1.06203	0.830209	-0.456083	-0.00950609	0.627061	-0.408083	1.98778	0.613382	0.610296	1.13243	1.60937	0.0918551	-0.868758	-0.823492	0.524541	0.530702	1.59821	0.0604724	-1.64945	
k	2	0	1	0.764806	-1.8812	0.167308	1.52448	-0.708566	-1.01484	0.332467	1.56028	-1.16766	0.165191	-0.940305	0.618449	0.0776497	0.823589	2.00198	-1.01034	1.2226	2.46019	0.0297429	-0.462004	
k	2	0	2	-1.9958	-0.204166	-2.87336	-0.595631	-0.12269	0.449832	-0.127288	-0.0300907	0.527527	-0.581592	-1.1676	-0.874507	0.78449	0.867053	0.0436929	1.50615	0.0353479	-2.03389	0.255892	0.724587	
k	2	0	3	-0.833809	0.07092	-0.981843	-1.3822	-0.664027	-0.494788	-0.101097	0.810233	-0.358019	1.25365	-1.4984	0.463215	1.05221	0.375619	-0.591193	0.271063	-0.927909	-0.994446	0.504854	1.09551	
k	2	0	4	0.86836	-0.0363748	1.46836	1.02102	0.761735	0.59801	0.56769	-0.0380931	0.0368907	0.457649	0.420983	1.02904	0.291033	-1.50863	-0.123803	0.296722	0.487967	-0.000902458	-0.0055392	-0.478403	
k	2	0	5	-1.34307	0.615617	-1.27773	-0.274409	0.699292	-0.0531479	-0.240975	-1.05164	-0.00133251	-1.13573	-0.674715	2.42584	0.139935	-0.518543	-0.962882	0.925575	-0.710832	0.225946	0.989915	-0.916515	
k	2	0	6	-0.583222	-0.670851	-1.00045	-0.140158	-1.61762	0.82719	-0.845636	0.910125	-0.50629	1.39071	-0.16103	0.162728	1.36946	0.999229	0.26699	2.6284	1.14996	1.70189	0.642134	0.605853	
k	2	0	7	0.2267	-0.094366	1.44661	0.125388	0.488834	-0.973478	0.916762	-1.37862	1.03735	0.719981	0.137809	-0.107203	-0.0295608	-1.38228	0.191001	-0.435396	1.0179	-0.209911	-1.60993	-1.29212	
k	2	0	8	0.308461	0.635243	-0.248316	0.945373	0.18747	-1.06002	-0.372302	1.07849	0.0249115	0.0395267	-0.378262	1.38043	-1.30759	-2.06391	2.01669	2.22421	-0.495124	0.850298	-0.481497	0.131066	
k	2	0	9	-0.0579534	0.193114	0.00733	-0.185639	0.427212	-1.24873	-0.433052	0.400194	-0.443914	-2.03971	-1.33386	-0.862592	-3.12832	0.872953	-2.18348	0.462066	-0.791792	0.23957	-0.22232	-1.83805	
k	2	0	10	-1.132	-1.13623	-1.61394	-2.28843	1.52294	0.00651147	-1.26251	0.112981	0.055322	-0.796555	0.23184	-0.00367741	-0.0246286	0.221993	0.55089	-0.751419	0.76366	0.0734475	-1.20996	-0.771799	
k	2	0	11	-0.190588	0.243471	-0.58496	1.05527	0.442273	-0.705073	-0.220244	-0.694313	-1.47968	1.12794	-0.747749	-0.652696	0.116352	1.77789	0.15807	-0.773382	-0.109529	-0.51988	1.53466	0.0566226	
k	2	0	12	0.0775484	0.278942	-0.901415	-0.788167	0.285835	0.193536	-0.108147	-0.775926	0.846089	-1.85896	-0.625844	2.64273	0.0878444	2.22988	1.3803	0.523397	-1.45917	-0.192732	1.08904	-0.621499	
k	2	0	13	1.24652	1.38044	0.376653	0.482056	1.05814	2.23131	0.487375	-0.117803	1.48993	-1.65804	0.292063	-1.56087	0.664237	0.124995	-0.493606	-0.0763731	0.317767	-0.322323	-0.702882	-2.05591	
k	2	0	14	0.353369	0.621407	2.05184	-2.0358	-0.698838	-1.28072	-1.50266	-1.09389	-0.0452768	-0.530471	-1.65446	1.91064	-0.361343	-0.695597	0.7229	0.778268	0.515951	-0.463347	1.16424	-0.993434	
k	2	0	15	0.276719	0.150137	0.844789	-0.165474	-0.0512517	1.38598	-0.0145749	-0.188976	-1.38808	0.793258	0.67199	-0.780639	0.68249	0.15414	-0.0866898	-0.937348	0.361816	1.65755	-0.568698	0.81456	
k	2	0	16	0.307777	0.307822	1.35882	0.0662203	0.113822	0.497857	-0.414388	0.427383	0.609331	1.16062	-0.481425	0.7854	0.217432	1.52179	-0.156493	1.01753	-1.37917	-0.655156	0.724191	3.1538	
k	2	0	17	0.544306	-0.251768	0.0575268	-0.0253496	-1.72853	-0.152459	-0.0161102	0.481564	-0.669104	0.714494	-1.26816	-0.540598	-0.952661	0.270569	0.702622	-1.22162	1.61064	0.043253	0.431398	-1.20488	
k	2	0	18	-0.571164	-0.297346	1.11263	0.496765	0.328164	-0.523025	-0.264205	0.526078	0.137437	0.996972	-0.411328	0.532463	0.449827	0.960689	-0.019017	-0.439121	0.301039	1.48841	0.456066	-0.0436426	
k	2	0	19	-2.06721	1.43667	-1.2627	-0.192838	0.108259	-1.11593	-1.67104	0.919778	0.506123	-0.744789	-0.304833	0.12037	1.33088	-0.83494	0.505375	0.117401	0.789413	-0.0241225	2.60851	0.338539	
k	2	0	20	0.623256	-0.555177	0.891626	-0.880554	0.6848	0.590176	0.182586	0.782809	-0.162144	-0.532604	-0.404019	-0.312585	0.311922	-0.839743	0.969156	-0.24355	-0.705221	0.572187	-2.52328	-0.478282	
k	2	0	21	0.917878	0.395603	-2.04107	0.297584	1.54683	-1.6407	1.76387	0.393396	-1.66608	-0.283369	-0.441913	-0.361732	-0.161004	1.11284	0.881994	0.665499	0.404174	1.35986	0.0762864	-1.06881	
k	2	0	22	-1.89164	-0.0608091	0.461292	-0.822838	-0.587178	0.140024	1.29707	-1.3793	-1.66658	-0.808012	-0.367546	-1.43679	1.86213	-1.4648	0.842691	0.476219	0.820963	-1.69951	-1.14186	-0.899787	
k	2	0	23	0.450437	-0.1299	-0.739309	1.31017	-1.04695	-0.13231	0.356983	0.0191713	0.652077	0.625028	-0.993635	0.334464	-3.17032	-0.652589	-1.50156	0.985058	0.497501	-1.42395	1.02272	0.520404	
k	2	0	24	-1.26446	-0.047855	-0.284377	-0.0726323	0.525111	0.901572	-1.67967	0.871403	-0.641891	1.23281	1.60557	-0.399111	0.0864908	0.579734	-0.119582	-0.558493	0.153116	1.13775	1.14745	-1.1983	
k	2	0	25	-0.982472	-0.271722	-0.721541	1.13718	0.497608	0.269932	-0.322733	-1.06726	0.544199	1.05578	0.693078	-1.26889	0.765252	-0.705313	1.49051	-0.484173	0.987815	1.08577	0.715725	-0.379804	
k	2	0	26	0.926889	0.0537388	1.00357	0.160833	0.177561	-1.08221	1.16414	-0.282649	0.225676	0.856891	-0.302612	-0.494379	-0.541397	-0.0852303	-0.442465	-1.01335	1.37834	-0.607591	-0.376719	-0.17312	
k	2	0	27	-0.785181	-0.71183	-0.283158	-0.977754	1.0618	1.64091	0.220896	0.697347	-0.330629	1.32291	-0.317808	-1.52677	1.07561	0.312963	0.485911	-0.70237	-0.467006	-0.215699	-0.730407	-0.0380208	
k	2	0	28	-1.58915	0.36425	0.804474	-0.111466	0.630565	-0.101336	0.627886	-2.30555	-0.31396	0.322037	0.894383	0.264582	1.00214	0.502321	0.406213	1.54579	0.0621415	-2.03893	-0.944453	-1.23906	
k	2	0	29	-0.00428816	0.876663	-0.230111	-1.31984	-0.833992	-1.59805	-0.269545	1.19063	-0.795604	2.03035	0.00801702	1.54287	-0.468378	0.236963	0.540248	0.885145	0.566911	0.540533	0.828274	-2.31551	
k	2	0	30	1.43858	-0.803532	-0.722342	0.260767	0.629878	2.1232	-0.230864	-0.608054	0.140245	-0.725069	0.576923	1.56485	-0.189982	1.4889	1.05007	-1.2163	-0.828747	0.0801452	-0.249436	1.49115	
k	2	0	31	0.755969	-0.271812	0.426833	-0.47621	-0.261779	-0.179303	2.30752	0.847608	-1.10952	0.354915	1.0741	1.55383	-1.31978	-1.28704	-0.665114	-0.264154	0.290218	0.103268	-3.04133	1.31158	
k	2	0	32	-0.991115	0.560328	1.77451	-2.0916	0.092558	-0.157328	0.19035	0.903048	-1.28948	0.277253	-2.09302	0.296924	-1.44057	0.67018	-0.0612965	-1.32695	0.023319	0.854306	-0.671765	-1.81149	
k	2	0	33	0.600794	-1.53041	2.9651	0.606349	-0.882486	0.267835	-1.17769	0.441117	0.711428	-0.517997	0.961381	-0.251219	-0.441256	-0.344077	-0.507278	-0.596979	-0.135132	-0.895877	-0.409128	1.17097	
k	2	0	34	1.03869	-0.54099	1.07814	0.520735	1.74629	0.217636	-2.69165	-0.455037	-1.01841	-1.07431	-0.456555	1.42464	-0.907491	0.441288	0.342466	-0.945298	-2.00687	-0.79412	0.982366	0.239922	
k	2	0	35	-0.458765	0.563648	-0.680362	-0.526297	-0.219657	-1.17475	0.271531	-2.36248	1.62575	0.372612	-0.734154	-0.883948	0.841802	0.382122	-1.16993	-1.68548	0.612188	-0.904455	0.626827	1.75801	
k	3	0	0	-1.26848	0.587026	-0.0994968	1.02002	-0.510319	1.1291	1.40085	-0.584056	-2.0664	0.612277	1.2403	-0.64236	0.0723174	-0.545953	-0.275615	-1.13839	0.535226	0.422022	1.52505	-0.638844	
k	3	0	1	-0.807631	-1.14505	-1.16557	0.265885	0.562235	0.562864	0.925214	-0.260661	1.55091	-0.70238	1.53948	-0.0629686	-0.272382	-0.273954	-1.20328	-0.328401	-0.0127189	0.679098	0.655678	-0.691762	
k	3	0	2	1.47881	1.35185	0.0090878	-0.337543	-1.24225	1.04085	-0.486733	-0.0924605	-0.376463	-0.148175	-0.143272	0.0958441	-0.702386	1.31652	1.11574	1.52251	0.341761	0.132068	-1.05804	-1.1295	
k	3	0	3	-0.17847	-0.68226	-0.668593	0.4248	1.522	-1.88501	0.224558	-0.75398	0.785498	0.629176	-0.034558	0.488455	0.969164	0.816808	-0.204977	1.87164	-0.553774	0.589872	-0.858909	1.39604	
k	3	0	4	-1.31864	0.230701	-0.290779	2.33406	-0.037375	2.30407	-0.321476	0.0559578	0.90276	-0.842228	-0.877149	0.873806	0.922053	0.217293	-0.426287	0.273674	0.796664	0.73884	-0.0490461	-1.99297	
k	3	0	5	0.75527	-0.788818	-0.342964	-1.0302	-0.0696688	-0.710632	0.383373	0.521461	-0.221927	1.35222	-0.574826	0.627993	0.0378462	0.634624	0.520528	-0.365965	-0.466418	0.137377	-0.701352	1.39288	
k	3	0	6	0.779461	1.36564	0.277948	0.428236	0.0446209	0.851577	-0.86888	0.766613	-0.182913	-0.258761	0.0295643	-0.330017	0.545594	0.615598	-2.74083	-1.12094	-1.27173	0.281804	1.47622	-0.89043	
k	3	0	7	-0.0942086	1.40888	0.324245	-1.11206	-0.905583	-1.89014	1.6606	0.433279	-0.800174	-1.11507	-0.832148	-2.25471	-0.34701	0.551672	-1.63759	0.695873	0.133179	0.824214	0.549132	-0.231309	
