600
BP	BW	235	261	7400	89	H	L	-0.0004	-0.0012
BR	DH	173	224	6800	82	L	L	-0.0002	-0.0023
DM	BR	207	251	5900	34	H	H	-0.0051	-0.4339
DZ	DE	126	182	9800	51	L	H	-0.0052	-0.4787
CJ	BN	84	117	9900	46	L	L	-0.0002	-0.0023
CS	CY	52	94	4600	97	L	H	-0.0052	-0.4787
DA	CJ	178	200	2600	44	L	H	-0.0052	-0.4787
DO	DB	213	253	8700	21	H	L	-0.0004	-0.0012
CE	BP	182	193	4600	22	H	L	-0.0004	-0.0012
CZ	CN	13	61	6800	81	H	L	-0.0004	-0.0012
CB	CY	105	164	9900	99	H	H	-0.0051	-0.4339
BT	BZ	158	167	9600	48	H	H	-0.0051	-0.4339
EB	BV	154	199	5400	79	L	L	-0.0002	-0.0023
DZ	DS	188	250	4300	53	L	L	-0.0002	-0.0023
DK	BU	85	129	3400	64	L	L	-0.0002	-0.0023
CR	BP	229	249	4500	60	H	L	-0.0004	-0.0012
CK	CO	29	90	3200	73	H	L	-0.0004	-0.0012
DI	CV	130	158	5000	39	L	L	-0.0002	-0.0023
BW	CS	128	140	4700	98	L	H	-0.0052	-0.4787
DI	CC	78	95	4300	72	H	L	-0.0004	-0.0012
CH	DI	224	284	4000	21	L	L	-0.0002	-0.0023
DN	CL	138	173	6300	48	L	H	-0.0052	-0.4787
DU	DI	44	53	4700	82	L	L	-0.0002	-0.0023
BW	DK	162	204	2900	23	L	L	-0.0002	-0.0023
DK	BQ	135	164	2200	24	L	L	-0.0002	-0.0023
DB	BR	160	208	5400	81	H	L	-0.0004	-0.0012
EA	CJ	10	57	7000	68	H	L	-0.0004	-0.0012
CO	DF	25	34	3200	64	H	H	-0.0051	-0.4339
DA	BV	241	261	2900	29	H	H	-0.0051	-0.4339
BQ	CG	121	180	3300	99	L	L	-0.0002	-0.0023
DA	DU	199	249	3100	76	H	L	-0.0004	-0.0012
CA	DG	13	44	6600	31	L	H	-0.0052	-0.4787
CK	BY	169	213	9300	75	H	H	-0.0051	-0.4339
CG	EB	36	90	9500	47	L	L	-0.0002	-0.0023
CC	DS	44	72	5500	91	L	H	-0.0052	-0.4787
CX	DM	124	182	8000	46	L	L	-0.0002	-0.0023
CC	DZ	34	76	6800	30	L	L	-0.0002	-0.0023
DR	CY	211	241	3400	63	L	L	-0.0002	-0.0023
DS	DA	214	242	7600	54	L	L	-0.0002	-0.0023
CU	DZ	102	120	5200	67	L	H	-0.0052	-0.4787
DJ	DT	96	149	8200	74	L	L	-0.0002	-0.0023
DZ	CK	234	267	3800	34	L	H	-0.0052	-0.4787
DF	DY	10	51	4900	21	H	L	-0.0004	-0.0012
CP	EB	232	279	8100	41	H	L	-0.0004	-0.0012
BQ	DY	68	78	6100	42	H	H	-0.0051	-0.4339
EA	DT	132	159	8800	39	L	L	-0.0002	-0.0023
DT	DN	106	123	2400	75	L	H	-0.0052	-0.4787
CC	BR	55	113	8300	43	L	L	-0.0002	-0.0023
BZ	DJ	102	139	9800	41	L	L	-0.0002	-0.0023
BV	EB	167	201	4000	83	L	H	-0.0052	-0.4787
DT	CE	85	97	9900	59	L	L	-0.0002	-0.0023
CM	DC	38	58	4100	45	H	H	-0.0051	-0.4339
DH	DB	146	162	5500	85	L	L	-0.0002	-0.0023
CD	CL	158	182	8600	36	L	L	-0.0002	-0.0023
CF	CZ	234	296	3100	41	L	L	-0.0002	-0.0023
DH	BU	120	128	4200	20	H	L	-0.0004	-0.0012
DD	CH	35	47	5200	49	H	H	-0.0051	-0.4339
CK	BY	156	180	4200	93	H	H	-0.0051	-0.4339
DZ	CF	31	71	3000	93	L	H	-0.0052	-0.4787
CJ	EA	173	205	3300	22	L	H	-0.0052	-0.4787
CC	DC	4	43	7700	42	L	L	-0.0002	-0.0023
DM	DV	162	200	5800	59	L	L	-0.0002	-0.0023
CF	DE	11	18	9000	96	L	L	-0.0002	-0.0023
CM	DQ	18	57	2400	45	H	H	-0.0051	-0.4339
CY	BU	119	147	2600	75	H	H	-0.0051	-0.4339
DF	DG	63	97	2000	92	L	L	-0.0002	-0.0023
DT	BN	148	179	6300	82	L	H	-0.0052	-0.4787
DT	CJ	52	72	8200	64	L	L	-0.0002	-0.0023
BV	CZ	40	75	5300	71	H	L	-0.0004	-0.0012
DR	DU	239	279	6400	70	L	H	-0.0052	-0.4787
CV	DZ	181	198	5400	32	L	L	-0.0002	-0.0023
BR	DG	207	237	6300	66	H	H	-0.0051	-0.4339
CD	CI	225	249	8800	30	L	H	-0.0052	-0.4787
BS	DE	45	54	8800	84	H	H	-0.0051	-0.4339
BT	CB	164	200	4800	46	L	L	-0.0002	-0.0023
CU	DJ	25	41	6100	37	H	L	-0.0004	-0.0012
DH	CT	169	232	3600	36	L	L	-0.0002	-0.0023
BX	DV	28	90	5100	61	L	L	-0.0002	-0.0023
BY	CC	54	82	9900	83	H	H	-0.0051	-0.4339
DV	DD	182	238	2600	83	H	H	-0.0051	-0.4339
CU	DN	23	52	3700	43	L	L	-0.0002	-0.0023
CT	DZ	177	235	8000	23	L	L	-0.0002	-0.0023
DH	CZ	148	162	6500	37	H	L	-0.0004	-0.0012
DX	CF	126	184	9700	89	L	H	-0.0052	-0.4787
DZ	CE	140	151	6900	69	L	L	-0.0002	-0.0023
DO	CM	36	55	4500	66	H	H	-0.0051	-0.4339
DO	BO	171	211	9800	41	L	H	-0.0052	-0.4787
DC	CF	132	169	7300	55	L	L	-0.0002	-0.0023
CV	DJ	109	172	3800	96	L	L	-0.0002	-0.0023
CQ	DD	78	102	7700	92	L	H	-0.0052	-0.4787
CI	CL	231	282	8100	74	H	H	-0.0051	-0.4339
CY	BY	64	108	7400	83	L	L	-0.0002	-0.0023
BR	DC	119	130	3700	91	H	H	-0.0051	-0.4339
ED	DQ	184	208	8300	54	H	L	-0.0004	-0.0012
CM	BX	119	132	8000	38	L	H	-0.0052	-0.4787
DT	DP	229	239	7400	94	H	L	-0.0004	-0.0012
CB	DF	94	131	7600	26	H	H	-0.0051	-0.4339
BO	BZ	18	63	5500	52	H	H	-0.0051	-0.4339
DP	BQ	107	136	4200	21	H	H	-0.0051	-0.4339
DV	CO	67	117	9600	58	L	L	-0.0002	-0.0023
CZ	CI	58	93	4100	39	L	L	-0.0002	-0.0023
DH	DT	99	159	4700	49	H	L	-0.0004	-0.0012
CF	DU	175	237	3100	45	L	L	-0.0002	-0.0023
CW	DL	155	203	5600	24	H	L	-0.0004	-0.0012
CY	CP	42	60	4500	77	H	L	-0.0004	-0.0012
BU	DY	87	107	9600	97	H	L	-0.0004	-0.0012
DO	DM	100	139	4700	26	H	H	-0.0051	-0.4339
DB	CC	72	98	8100	75	H	H	-0.0051	-0.4339
DR	CF	57	102	9600	72	L	L	-0.0002	-0.0023
BU	BR	21	57	9400	63	L	L	-0.0002	-0.0023
BS	CN	134	157	6500	59	L	L	-0.0002	-0.0023
BO	CH	240	298	9300	71	L	H	-0.0052	-0.4787
BR	DY	68	126	2400	30	L	L	-0.0002	-0.0023
CQ	CT	203	264	5000	89	L	L	-0.0002	-0.0023
DU	BS	96	121	4400	30	L	H	-0.0052	-0.4787
DX	DB	88	97	8700	75	L	L	-0.0002	-0.0023
DX	CW	30	82	4300	78	H	L	-0.0004	-0.0012
DH	DM	171	203	9700	25	H	L	-0.0004	-0.0012
DX	DS	231	245	3100	59	L	L	-0.0002	-0.0023
BV	DS	169	198	8700	92	L	L	-0.0002	-0.0023
DX	CA	87	124	7900	50	L	H	-0.0052	-0.4787
DE	CZ	103	114	9200	93	L	H	-0.0052	-0.4787
DE	DF	24	35	8400	52	H	H	-0.0051	-0.4339
CM	BN	10	61	3700	38	L	H	-0.0052	-0.4787
CC	DC	54	61	5600	96	L	H	-0.0052	-0.4787
DN	BS	180	228	8700	23	H	L	-0.0004	-0.0012
CY	BT	81	89	9600	21	L	L	-0.0002	-0.0023
BX	DH	36	73	3100	37	H	L	-0.0004	-0.0012
CO	DT	122	143	2200	23	L	H	-0.0052	-0.4787
EA	CY	121	146	2400	76	H	L	-0.0004	-0.0012
CJ	CV	160	190	8000	77	H	L	-0.0004	-0.0012
DK	CU	112	143	8300	55	L	L	-0.0002	-0.0023
CQ	CF	84	116	7300	25	H	H	-0.0051	-0.4339
CM	DO	188	242	6300	93	H	L	-0.0004	-0.0012
DM	DO	97	137	6400	57	H	L	-0.0004	-0.0012
CV	CI	218	230	4100	29	H	L	-0.0004	-0.0012
BN	DO	1	58	6400	66	L	L	-0.0002	-0.0023
DZ	CP	85	101	8600	32	H	H	-0.0051	-0.4339
CH	BW	206	232	3700	85	L	L	-0.0002	-0.0023
CJ	DA	176	198	3800	96	L	H	-0.0052	-0.4787
DR	CC	1	11	3100	83	H	L	-0.0004	-0.0012
CJ	DG	109	168	9300	39	L	H	-0.0052	-0.4787
DH	CN	61	83	3200	56	L	L	-0.0002	-0.0023
CN	CQ	63	97	8100	79	L	H	-0.0052	-0.4787
DI	DP	58	81	4800	70	H	L	-0.0004	-0.0012
BP	DG	41	89	5200	75	L	H	-0.0052	-0.4787
CQ	CM	81	95	9400	50	H	L	-0.0004	-0.0012
DZ	DV	138	160	6200	32	L	H	-0.0052	-0.4787
CZ	CD	69	124	5900	34	H	L	-0.0004	-0.0012
CW	DQ	12	56	4000	81	L	L	-0.0002	-0.0023
ED	DH	9	53	9600	98	L	H	-0.0052	-0.4787
DX	EC	201	248	4500	30	H	H	-0.0051	-0.4339
CU	CO	80	91	9900	81	L	H	-0.0052	-0.4787
CD	DU	152	195	8600	52	L	L	-0.0002	-0.0023
CW	CF	153	177	4100	49	H	H	-0.0051	-0.4339
CU	DU	161	220	5300	48	H	L	-0.0004	-0.0012
EB	CP	13	22	8400	32	L	H	-0.0052	-0.4787
DU	CA	9	45	5700	22	H	H	-0.0051	-0.4339
DG	CL	143	177	3400	87	H	H	-0.0051	-0.4339
BO	DC	131	138	8900	93	L	H	-0.0052	-0.4787
DM	BV	239	255	7900	58	H	H	-0.0051	-0.4339
BU	CW	85	141	5800	70	L	H	-0.0052	-0.4787
DO	BQ	82	89	4000	52	L	L	-0.0002	-0.0023
BY	DJ	8	61	2000	84	H	H	-0.0051	-0.4339
DD	CY	184	197	5600	37	H	H	-0.0051	-0.4339
DV	DX	233	256	7100	99	H	L	-0.0004	-0.0012
DZ	CS	24	32	4600	45	H	L	-0.0004	-0.0012
CY	BW	16	54	6700	80	H	H	-0.0051	-0.4339
BS	DC	19	30	5000	33	L	L	-0.0002	-0.0023
CQ	BT	140	187	8000	45	H	L	-0.0004	-0.0012
DH	CN	131	153	6000	33	L	H	-0.0052	-0.4787
BV	DN	173	197	7700	55	H	H	-0.0051	-0.4339
DH	CA	101	162	7400	38	H	H	-0.0051	-0.4339
BO	CC	132	156	6800	95	L	H	-0.0052	-0.4787
DK	BP	198	217	9600	55	L	H	-0.0052	-0.4787
DB	DP	28	69	2700	37	L	H	-0.0052	-0.4787
CO	CG	139	160	7400	95	L	H	-0.0052	-0.4787
CH	BQ	35	75	9700	31	L	L	-0.0002	-0.0023
CI	CY	240	285	9600	75	H	H	-0.0051	-0.4339
DQ	BZ	59	118	9800	46	H	H	-0.0051	-0.4339
BV	BR	69	90	6800	44	L	H	-0.0052	-0.4787
CN	CH	168	216	4100	72	H	H	-0.0051	-0.4339
DW	CR	92	99	9500	87	H	L	-0.0004	-0.0012
BP	BW	115	154	5800	79	L	L	-0.0002	-0.0023
DE	DL	212	274	9800	80	H	H	-0.0051	-0.4339
EB	BS	180	222	2600	42	H	H	-0.0051	-0.4339
DZ	BQ	58	116	6900	41	L	H	-0.0052	-0.4787
CS	BT	218	275	3300	44	H	H	-0.0051	-0.4339
BO	BS	55	105	2300	59	H	L	-0.0004	-0.0012
DQ	DY	17	65	4300	88	L	L	-0.0002	-0.0023
DZ	CY	116	164	5800	51	H	H	-0.0051	-0.4339
BZ	CX	215	226	2600	98	L	L	-0.0002	-0.0023
DY	BV	20	59	2000	37	H	H	-0.0051	-0.4339
CB	CE	180	229	6100	70	H	H	-0.0051	-0.4339
BS	DB	235	297	9400	91	L	H	-0.0052	-0.4787
BY	CZ	90	103	7500	45	L	L	-0.0002	-0.0023
DH	DC	14	57	2200	22	L	L	-0.0002	-0.0023
DN	BS	164	189	8800	64	H	H	-0.0051	-0.4339
CZ	BX	41	82	3600	80	L	L	-0.0002	-0.0023
CR	DQ	157	169	5300	68	L	H	-0.0052	-0.4787
CI	DS	142	192	9300	33	H	H	-0.0051	-0.4339
BW	CF	195	246	5800	76	H	H	-0.0051	-0.4339
DB	DY	70	93	5600	80	L	H	-0.0052	-0.4787
CG	DE	161	202	2600	26	L	L	-0.0002	-0.0023
CC	DV	86	118	9600	63	L	H	-0.0052	-0.4787
DK	BV	207	228	8000	51	L	L	-0.0002	-0.0023
BS	CK	120	136	5800	38	L	H	-0.0052	-0.4787
BO	CU	48	94	6600	71	L	H	-0.0052	-0.4787
CF	ED	68	125	3000	48	L	L	-0.0002	-0.0023
EA	EB	202	208	6900	43	L	L	-0.0002	-0.0023
CC	CV	55	64	9200	89	H	L	-0.0004	-0.0012
CE	DG	115	168	5300	48	H	L	-0.0004	-0.0012
BU	DX	55	114	9800	41	H	L	-0.0004	-0.0012
BX	BN	184	215	2200	82	H	L	-0.0004	-0.0012
CC	BR	226	233	2300	88	H	L	-0.0004	-0.0012
DC	BR	236	292	7400	62	H	H	-0.0051	-0.4339
BZ	DR	21	31	2400	60	L	L	-0.0002	-0.0023
BW	BR	26	69	4600	76	L	H	-0.0052	-0.4787
DS	CQ	70	128	8000	54	L	H	-0.0052	-0.4787
BX	EC	44	82	9200	24	L	L	-0.0002	-0.0023
DQ	CY	118	149	2200	36	L	H	-0.0052	-0.4787
DC	DZ	124	179	7500	67	H	H	-0.0051	-0.4339
CH	CJ	173	225	9000	56	L	H	-0.0052	-0.4787
CV	CB	105	126	8200	22	L	L	-0.0002	-0.0023
DQ	CS	122	176	8300	82	L	H	-0.0052	-0.4787
BW	EC	29	50	7600	81	L	L	-0.0002	-0.0023
BR	BQ	129	138	2300	91	L	H	-0.0052	-0.4787
BP	CI	160	183	8900	77	H	H	-0.0051	-0.4339
EA	CW	167	186	8000	32	L	L	-0.0002	-0.0023
DZ	CZ	142	172	6500	40	L	L	-0.0002	-0.0023
DT	CG	94	102	6800	38	L	H	-0.0052	-0.4787
CL	CD	209	255	6800	65	L	L	-0.0002	-0.0023
CG	DD	42	80	4300	63	H	H	-0.0051	-0.4339
BX	DA	136	174	5200	37	H	H	-0.0051	-0.4339
DS	DF	175	225	3800	58	L	L	-0.0002	-0.0023
CV	BV	231	267	5900	85	H	H	-0.0051	-0.4339
CI	CO	115	171	4600	58	L	H	-0.0052	-0.4787
DA	DL	168	209	9300	87	H	H	-0.0051	-0.4339
CZ	DC	69	93	9300	48	H	H	-0.0051	-0.4339
DL	DI	98	127	6100	80	H	L	-0.0004	-0.0012
BP	BX	129	184	4600	79	L	L	-0.0002	-0.0023
CB	EA	123	154	4400	92	L	L	-0.0002	-0.0023
DN	DJ	147	156	5800	22	L	L	-0.0002	-0.0023
DE	DZ	114	164	5500	35	H	H	-0.0051	-0.4339
DY	CO	122	184	9600	59	L	L	-0.0002	-0.0023
BR	CE	91	108	2000	63	L	L	-0.0002	-0.0023
CJ	CB	30	73	3900	73	L	L	-0.0002	-0.0023
DA	CO	58	85	9700	89	H	H	-0.0051	-0.4339
DA	BU	164	213	3700	74	L	H	-0.0052	-0.4787
CU	DV	23	45	6300	83	L	H	-0.0052	-0.4787
BQ	EA	125	131	6100	55	L	H	-0.0052	-0.4787
BR	DL	129	179	9400	62	L	L	-0.0002	-0.0023
CR	DS	56	71	4600	39	L	H	-0.0052	-0.4787
EA	DM	242	271	6900	22	L	H	-0.0052	-0.4787
DQ	DV	175	213	3200	28	H	L	-0.0004	-0.0012
DH	BS	121	157	8100	56	L	L	-0.0002	-0.0023
EC	CM	217	276	4800	70	L	H	-0.0052	-0.4787
DG	DI	18	67	2500	23	H	L	-0.0004	-0.0012
BX	CU	203	249	3700	99	L	L	-0.0002	-0.0023
DE	DW	236	272	9200	90	L	L	-0.0002	-0.0023
EA	BP	73	100	5000	54	L	L	-0.0002	-0.0023
CU	DO	134	193	9900	84	H	L	-0.0004	-0.0012
DI	DL	236	294	9700	23	L	H	-0.0052	-0.4787
CG	BU	202	261	2900	75	L	L	-0.0002	-0.0023
DD	CC	83	93	9900	92	H	L	-0.0004	-0.0012
CK	DZ	219	246	3900	32	H	L	-0.0004	-0.0012
DT	CH	154	160	4600	87	H	L	-0.0004	-0.0012
DU	BO	224	245	6000	50	H	H	-0.0051	-0.4339
BY	DP	116	138	5600	22	H	H	-0.0051	-0.4339
DT	CF	202	227	2700	59	H	L	-0.0004	-0.0012
BZ	CF	17	72	2900	96	H	L	-0.0004	-0.0012
BY	CX	177	213	4200	24	H	L	-0.0004	-0.0012
BX	EC	108	151	5700	68	L	H	-0.0052	-0.4787
DM	CO	199	224	4700	47	H	H	-0.0051	-0.4339
CJ	DB	98	129	4400	80	L	H	-0.0052	-0.4787
DZ	CT	241	260	5900	81	L	L	-0.0002	-0.0023
DU	CK	18	59	9600	44	L	L	-0.0002	-0.0023
CD	BP	4	54	9400	74	H	H	-0.0051	-0.4339
BX	BR	83	121	9200	68	L	H	-0.0052	-0.4787
CU	BQ	29	89	6000	84	H	H	-0.0051	-0.4339
CS	DI	83	112	6500	99	L	H	-0.0052	-0.4787
DY	BU	140	161	2700	65	H	L	-0.0004	-0.0012
EC	DF	169	176	7000	77	H	L	-0.0004	-0.0012
EC	BN	45	106	8400	34	L	H	-0.0052	-0.4787
DU	BQ	140	180	5200	44	H	L	-0.0004	-0.0012
CJ	BY	24	45	3500	79	H	H	-0.0051	-0.4339
DT	DV	160	210	2500	36	L	L	-0.0002	-0.0023
DX	BQ	8	33	4400	37	L	L	-0.0002	-0.0023
CU	BV	21	29	5500	91	L	L	-0.0002	-0.0023
DG	DV	105	139	7400	49	L	L	-0.0002	-0.0023
DK	CC	75	132	8600	88	H	H	-0.0051	-0.4339
DF	DR	102	139	8400	47	H	L	-0.0004	-0.0012
CJ	DE	48	56	7100	59	L	H	-0.0052	-0.4787
CY	CJ	232	273	9700	32	H	H	-0.0051	-0.4339
BN	EB	28	75	7100	65	L	L	-0.0002	-0.0023
CN	BZ	148	207	9500	77	L	H	-0.0052	-0.4787
EA	DZ	7	18	9700	78	H	L	-0.0004	-0.0012
CB	BN	18	79	8400	77	L	L	-0.0002	-0.0023
CH	CA	158	181	2100	51	L	L	-0.0002	-0.0023
CT	BN	24	70	3000	73	H	L	-0.0004	-0.0012
CE	CM	66	123	8100	28	L	H	-0.0052	-0.4787
CU	CC	105	129	2900	27	L	L	-0.0002	-0.0023
DR	CH	86	144	5900	57	H	L	-0.0004	-0.0012
CT	CI	173	192	4400	35	H	H	-0.0051	-0.4339
CQ	DO	87	114	4400	64	H	L	-0.0004	-0.0012
CF	DS	46	85	4800	94	L	H	-0.0052	-0.4787
EB	CU	152	180	7200	69	H	H	-0.0051	-0.4339
BQ	BX	93	138	2800	20	L	L	-0.0002	-0.0023
CK	DN	50	81	6400	89	H	L	-0.0004	-0.0012
CH	DT	2	33	4500	41	L	L	-0.0002	-0.0023
DD	CN	82	106	6800	31	H	L	-0.0004	-0.0012
BT	EC	72	82	7800	79	H	L	-0.0004	-0.0012
DI	DK	125	181	6600	87	L	H	-0.0052	-0.4787
DW	CY	24	86	2600	69	H	L	-0.0004	-0.0012
DC	BQ	99	109	7500	23	H	L	-0.0004	-0.0012
BZ	DY	94	150	9600	67	H	H	-0.0051	-0.4339
DE	CY	212	253	5400	23	H	H	-0.0051	-0.4339
CP	DE	200	247	6400	35	H	H	-0.0051	-0.4339
DO	CD	206	236	3200	36	L	L	-0.0002	-0.0023
DM	DK	140	182	2400	99	H	H	-0.0051	-0.4339
DO	CZ	216	248	3600	80	H	H	-0.0051	-0.4339
DW	EC	65	80	7300	74	L	H	-0.0052	-0.4787
CI	DU	122	179	9000	98	H	L	-0.0004	-0.0012
CB	BX	58	91	7400	52	L	H	-0.0052	-0.4787
DM	ED	228	260	5000	94	H	H	-0.0051	-0.4339
CF	CA	84	115	6400	38	H	H	-0.0051	-0.4339
DV	DS	158	192	8200	23	L	H	-0.0052	-0.4787
BQ	DE	163	196	8600	68	H	L	-0.0004	-0.0012
DM	DO	202	248	8600	39	L	L	-0.0002	-0.0023
DR	CR	152	178	7700	67	H	L	-0.0004	-0.0012
DC	CR	152	187	9300	25	L	H	-0.0052	-0.4787
EB	CP	70	133	4100	65	L	H	-0.0052	-0.4787
DF	CX	26	59	7900	39	H	L	-0.0004	-0.0012
CB	CU	44	79	4100	78	L	L	-0.0002	-0.0023
BZ	DV	156	201	6500	93	L	H	-0.0052	-0.4787
BP	CI	69	93	8300	30	H	H	-0.0051	-0.4339
DC	BY	119	129	9800	21	L	L	-0.0002	-0.0023
DQ	DZ	170	228	3200	63	L	L	-0.0002	-0.0023
CS	CA	230	268	3100	25	H	L	-0.0004	-0.0012
BV	DN	56	79	2300	74	H	H	-0.0051	-0.4339
EB	DC	87	126	7000	60	H	L	-0.0004	-0.0012
ED	CR	196	244	8200	64	H	H	-0.0051	-0.4339
DL	DP	96	116	4700	85	H	L	-0.0004	-0.0012
CJ	DI	7	38	2400	53	L	L	-0.0002	-0.0023
BX	DQ	82	136	8200	27	H	H	-0.0051	-0.4339
CX	DH	15	59	2300	70	H	L	-0.0004	-0.0012
CU	CZ	7	36	7700	65	H	L	-0.0004	-0.0012
BY	CR	44	91	8700	88	H	H	-0.0051	-0.4339
DW	DV	237	257	9500	85	L	L	-0.0002	-0.0023
DZ	BP	29	35	5600	25	H	H	-0.0051	-0.4339
BW	DV	171	230	6400	39	H	L	-0.0004	-0.0012
DX	DJ	174	217	4900	52	H	H	-0.0051	-0.4339
DT	DD	105	116	6900	38	H	L	-0.0004	-0.0012
BR	DR	56	118	7700	51	L	L	-0.0002	-0.0023
ED	BP	233	264	7900	99	L	L	-0.0002	-0.0023
CP	DJ	192	199	7900	23	H	H	-0.0051	-0.4339
BW	CP	209	225	9300	61	L	L	-0.0002	-0.0023
CH	DI	115	166	8900	54	H	L	-0.0004	-0.0012
CT	CL	66	104	9300	67	L	L	-0.0002	-0.0023
DL	DA	6	53	4900	89	H	L	-0.0004	-0.0012
DY	CN	49	63	9600	57	L	H	-0.0052	-0.4787
DA	CO	37	98	5100	75	L	H	-0.0052	-0.4787
DZ	CH	221	267	7000	45	L	L	-0.0002	-0.0023
DH	BR	138	147	8300	92	L	L	-0.0002	-0.0023
DI	DN	157	204	2800	80	L	H	-0.0052	-0.4787
CE	DQ	7	59	2400	77	H	L	-0.0004	-0.0012
EB	BP	67	74	5900	28	H	L	-0.0004	-0.0012
DH	DC	1	18	7400	39	H	H	-0.0051	-0.4339
CV	DJ	102	125	5600	98	H	H	-0.0051	-0.4339
CF	CJ	53	73	6900	91	L	L	-0.0002	-0.0023
EA	CB	199	244	5600	54	L	H	-0.0052	-0.4787
DI	DR	119	175	7900	62	H	H	-0.0051	-0.4339
CX	DN	204	215	6900	78	L	H	-0.0052	-0.4787
BN	BR	184	209	9100	51	L	L	-0.0002	-0.0023
BP	EC	64	127	9100	43	L	L	-0.0002	-0.0023
DB	CA	47	86	9500	90	L	L	-0.0002	-0.0023
DO	CS	4	12	6200	26	L	H	-0.0052	-0.4787
DT	CU	25	51	6000	48	H	H	-0.0051	-0.4339
CA	DB	221	284	6300	35	H	L	-0.0004	-0.0012
DM	CY	88	138	3800	24	L	H	-0.0052	-0.4787
CR	DC	227	279	4800	81	H	H	-0.0051	-0.4339
CQ	CW	51	104	4300	52	L	H	-0.0052	-0.4787
DV	DF	131	138	8400	95	L	L	-0.0002	-0.0023
ED	DJ	179	218	7700	31	H	H	-0.0051	-0.4339
CA	CZ	41	55	5700	65	L	H	-0.0052	-0.4787
DB	BQ	228	272	3100	56	H	H	-0.0051	-0.4339
DH	CN	31	59	8300	21	L	L	-0.0002	-0.0023
DE	BN	102	146	7300	56	H	L	-0.0004	-0.0012
DM	DI	241	269	2300	38	L	L	-0.0002	-0.0023
DC	DT	37	63	9200	76	L	H	-0.0052	-0.4787
CQ	BV	117	150	7100	69	L	L	-0.0002	-0.0023
CJ	DS	95	147	8600	32	H	H	-0.0051	-0.4339
EA	CX	9	53	2600	95	H	L	-0.0004	-0.0012
DD	CJ	234	248	2600	78	L	L	-0.0002	-0.0023
CQ	BU	113	165	7900	91	H	H	-0.0051	-0.4339
DU	CX	212	226	9400	58	L	H	-0.0052	-0.4787
BO	CL	138	193	4500	78	L	H	-0.0052	-0.4787
CU	BW	39	75	3500	58	L	H	-0.0052	-0.4787
BP	CN	126	161	3700	70	H	H	-0.0051	-0.4339
DX	CP	213	233	4600	47	H	H	-0.0051	-0.4339
CD	EA	76	98	9100	71	L	L	-0.0002	-0.0023
DH	EC	188	244	6300	74	L	L	-0.0002	-0.0023
CA	EB	17	41	7600	49	H	L	-0.0004	-0.0012
