0.55	0.47	0.35	0.13	0.26	0.27	0.8	0.14	1.0	0.52	0.05	0.41	0.03	0.78	0.12	0.57	0.07	0.86	0.76	0.01	0.2	0.73	0.89	0.01	0.89	0.08	0.44	0.51	0.84	0.5	0.86	0.62	0.95	0.73	0.27	0.09	0.91	0.64	0.78	0.68	0.96	0.22	0.53	0.21	0.99	0.15	0.21	0.52	0.25	1.0
0.1	0.54	0.63	0.71	0.85	0.1	0.69	0.41	0.84	0.12	0.34	0.6	0.1	0.3	0.8	0.05	0.13	0.05	0.23	0.06	0.07	0.69	0.42	0.39	0.85	0.37	0.39	0.68	0.14	0.84	0.49	0.49	0.64	0.87	0.85	0.52	0.55	0.36	0.98	1.0	0.64	0.5	0.89	0.12	0.57	0.69	0.76	0.84	0.04	0.01
0.7	0.57	0.88	0.26	0.85	0.24	0.81	0.46	0.18	0.79	0.36	0.95	0.27	0.76	0.08	0.53	0.39	0.55	0.01	0.75	0.49	0.74	0.62	0.04	0.47	0.28	0.86	0.86	0.37	0.19	0.16	0.68	0.64	0.35	0.97	0.5	0.72	0.71	0.14	0.52	0.0	0.17	0.04	0.71	0.17	0.86	0.55	0.7	0.52	0.58
0.38	0.18	0.58	0.79	0.57	0.83	0.77	0.09	0.78	0.09	0.36	0.07	1.0	0.58	0.91	0.72	0.55	0.57	0.51	0.22	0.8	0.44	0.41	0.11	0.51	0.15	0.74	0.14	0.21	0.06	0.04	0.44	0.11	0.14	0.97	0.36	0.78	0.68	0.1	0.09	0.52	0.57	0.38	0.78	0.51	0.43	0.6	0.28	0.0	0.31
0.25	0.97	0.18	0.31	0.87	0.36	0.07	0.64	0.86	0.28	0.77	0.71	0.08	0.56	0.01	0.88	0.61	0.47	0.61	0.84	0.56	0.74	0.34	0.98	0.98	0.45	0.2	0.53	0.61	0.65	0.21	0.95	0.71	0.22	0.86	0.58	0.2	0.09	0.74	0.87	0.16	0.08	0.09	0.63	0.03	0.76	0.07	0.61	0.46	0.99
0.19	0.31	0.49	0.31	0.54	0.62	0.12	0.89	0.59	0.58	0.28	0.06	0.51	0.31	0.45	0.75	0.33	0.87	0.08	0.16	0.11	0.68	0.47	0.29	0.49	0.93	0.3	0.48	0.31	0.01	0.73	0.98	0.9	0.42	0.06	0.27	0.31	0.07	0.05	0.66	0.59	0.1	0.38	0.13	0.29	0.6	0.46	0.28	0.14	0.3
0.56	0.63	0.05	0.06	0.55	0.72	0.16	0.79	0.85	0.47	0.3	0.05	0.16	0.91	0.23	0.45	0.34	0.54	0.42	0.45	0.91	0.37	0.29	0.96	0.24	0.06	0.99	0.4	0.81	0.41	0.97	0.61	0.18	0.08	0.66	0.1	0.53	0.82	0.14	0.67	0.38	0.15	0.99	0.38	0.34	0.39	0.47	0.32	0.07	0.93
0.28	0.2	0.68	0.65	0.94	0.19	0.95	0.76	0.64	0.36	0.85	0.08	0.56	0.01	0.11	0.99	0.3	0.33	0.24	0.93	0.73	0.11	0.53	0.06	0.46	0.36	0.61	0.61	0.14	0.84	0.15	0.58	0.69	0.08	0.1	0.34	0.33	0.56	0.33	0.09	0.92	0.31	0.9	0.46	0.76	0.53	0.72	0.97	0.33	0.74
0.58	0.19	0.92	0.24	0.72	0.1	0.47	0.95	0.91	0.5	0.59	0.28	0.06	0.74	0.83	0.63	0.59	0.03	0.28	0.22	0.62	0.09	0.87	0.16	0.16	0.96	0.25	0.8	0.61	0.94	0.71	0.28	0.45	0.14	0.11	0.7	0.09	0.87	0.38	0.21	0.04	0.39	0.3	0.5	0.39	0.8	0.17	0.36	0.11	0.41
0.76	0.5	0.08	0.89	0.11	0.78	0.16	0.93	0.25	0.03	0.03	0.34	0.93	0.07	0.34	0.69	0.53	0.31	0.92	0.52	0.73	0.84	0.7	0.44	0.6	0.34	0.92	0.86	0.33	0.84	0.56	0.91	0.26	0.25	0.27	0.18	0.97	0.31	0.5	0.41	0.27	0.56	0.31	0.72	0.88	0.48	0.98	0.13	0.98	0.79
0.7	0.68	0.56	0.39	0.13	0.87	0.43	0.51	0.78	0.54	0.97	0.84	0.36	0.58	0.5	0.04	0.72	0.57	0.55	0.53	0.91	0.12	0.07	0.14	0.64	0.92	0.72	0.45	0.64	0.07	0.73	0.0	0.98	0.92	0.89	0.38	0.69	0.26	0.73	0.89	0.67	0.66	0.37	0.91	0.6	0.34	0.75	0.08	0.14	0.69
0.79	0.11	0.58	0.73	0.85	0.87	0.14	0.88	0.99	0.58	0.98	0.65	0.33	0.54	0.49	0.15	0.56	0.68	0.37	0.55	0.66	0.71	0.46	0.43	0.02	0.46	0.67	0.18	0.72	0.98	0.07	0.51	0.68	0.85	0.58	0.6	0.15	0.83	0.96	0.42	0.75	0.2	0.54	0.69	0.25	0.9	0.17	0.21	1.0	0.03
0.92	0.21	0.53	0.72	0.93	0.5	0.79	0.17	0.83	0.77	0.66	0.35	0.47	0.25	0.53	0.7	0.88	0.02	0.51	0.53	0.85	0.18	0.67	0.29	0.21	0.41	0.69	0.99	0.77	0.28	0.39	0.32	0.34	0.76	0.83	0.28	0.96	0.85	0.91	0.0	0.52	0.54	0.66	0.76	0.48	0.46	0.22	0.18	0.01	0.27
0.28	0.17	0.67	0.47	0.19	0.61	0.9	0.79	0.77	0.74	0.91	0.82	0.56	0.28	0.6	0.7	0.85	0.19	0.92	0.83	0.19	0.3	0.46	0.85	0.53	0.48	0.88	0.24	0.18	0.53	0.19	0.69	0.27	0.13	0.17	0.86	0.86	0.24	0.88	0.77	0.26	0.03	0.49	0.03	0.9	0.85	0.12	0.6	0.37	0.72
0.16	0.94	0.97	0.42	0.77	0.93	0.04	0.83	0.38	0.98	0.84	0.46	0.12	0.02	0.86	0.45	0.88	0.07	0.11	0.39	0.12	0.26	0.23	0.8	0.44	0.42	0.08	0.27	0.37	0.73	0.44	0.26	0.96	0.36	0.94	0.69	0.67	0.0	0.82	0.63	0.79	0.89	0.71	0.07	0.91	0.19	0.85	0.19	0.48	0.97
0.42	0.48	0.33	0.55	0.78	0.37	0.98	0.61	0.11	0.4	0.46	0.1	0.97	0.52	0.17	0.56	0.08	0.12	0.72	0.4	0.01	0.38	0.8	0.17	0.8	0.05	0.31	0.18	0.24	0.77	0.84	0.38	0.58	0.58	0.83	0.48	0.56	0.03	0.82	0.54	0.78	0.37	0.25	0.69	0.09	0.57	0.14	0.71	0.09	0.88
0.19	0.19	0.63	0.17	0.53	0.54	0.91	0.01	0.32	0.66	0.5	0.36	0.16	0.71	0.98	0.46	0.56	0.34	0.23	0.83	0.06	0.71	0.46	0.72	0.99	0.95	0.3	0.54	0.78	0.32	0.81	0.35	0.16	0.51	0.33	0.19	0.46	0.92	0.1	0.25	0.59	0.8	0.05	0.91	0.93	0.96	0.84	0.45	0.2	0.32
0.86	0.74	0.72	0.58	0.85	0.9	0.57	0.59	0.7	0.22	0.87	0.08	0.5	0.86	0.08	0.21	0.96	0.1	0.78	0.13	0.44	0.02	0.03	0.55	0.17	0.13	0.87	0.21	0.78	0.69	0.56	0.28	0.52	0.53	0.53	0.44	0.22	0.71	0.87	0.66	0.46	0.57	0.63	0.76	0.92	0.35	0.69	0.61	0.16	0.18
0.16	0.1	0.81	0.12	0.49	0.51	0.7	0.15	0.24	0.59	0.13	0.29	0.63	0.24	0.72	0.99	0.05	0.49	0.92	0.09	0.26	0.08	0.08	0.77	0.66	0.19	0.82	0.7	0.05	0.38	0.95	0.67	0.41	0.89	0.02	0.11	0.4	0.53	0.65	0.62	0.32	0.14	0.33	0.59	0.01	0.35	0.38	0.27	0.17	0.23
0.66	0.31	0.07	0.23	0.76	0.7	0.56	0.18	0.49	0.29	0.73	0.81	0.53	0.82	0.66	0.83	0.5	0.91	0.41	0.19	0.74	0.95	0.7	0.49	0.69	0.98	0.12	0.73	0.91	0.48	0.79	0.62	0.45	0.94	0.73	0.5	0.01	0.55	0.25	0.28	0.61	0.98	0.74	0.78	0.74	0.85	0.66	0.6	0.65	0.31
0.59	0.59	0.42	1.0	0.49	0.99	0.6	0.09	0.39	0.88	0.04	0.39	0.72	0.04	0.66	0.71	0.86	0.78	0.62	0.19	0.27	0.05	0.01	0.03	0.44	0.58	0.7	0.16	0.21	0.2	0.11	0.72	0.1	0.06	0.83	0.03	0.17	0.57	0.94	0.67	0.71	0.92	0.28	0.01	0.15	0.29	0.8	0.4	0.76	0.14
0.17	0.4	0.6	0.42	0.32	0.94	0.7	0.06	0.53	0.41	0.72	0.01	0.4	0.47	0.7	0.94	0.38	0.58	0.97	0.55	0.86	0.01	0.09	0.04	0.22	0.69	0.45	0.39	0.62	0.06	0.76	0.38	0.03	0.88	0.03	0.76	0.28	0.35	0.16	0.11	0.09	0.38	0.9	0.69	0.29	0.38	0.81	0.38	0.78	0.11
0.2	0.65	0.26	0.55	0.41	0.04	0.99	0.95	0.64	0.4	0.28	0.55	0.89	0.43	0.23	0.9	0.94	0.54	0.35	0.99	0.6	0.87	0.21	0.79	0.84	0.91	0.76	0.59	0.58	0.65	0.87	0.67	0.48	0.88	0.42	0.4	0.53	0.39	0.01	0.45	0.96	0.32	0.12	0.86	0.27	0.88	0.36	0.51	0.48	0.25
0.18	0.43	0.34	0.08	0.49	0.45	0.2	0.9	0.5	0.33	0.63	0.9	0.1	0.02	0.48	0.59	0.43	0.25	0.28	0.29	0.39	0.45	0.51	0.85	0.31	0.99	0.54	0.51	0.47	0.57	0.73	0.94	0.86	0.48	0.33	0.7	0.2	0.76	0.67	0.78	0.88	0.47	0.07	0.62	0.58	0.33	0.58	0.63	0.37	0.9
0.48	0.8	0.81	0.37	0.08	0.01	0.9	0.41	0.31	0.6	0.95	0.14	0.83	0.83	0.5	0.12	1.0	0.93	0.14	0.28	0.49	0.35	0.16	0.17	0.33	0.83	0.31	0.87	0.38	0.03	0.12	0.95	0.58	0.26	0.84	0.75	0.81	0.92	0.64	0.72	0.28	0.89	0.69	0.72	0.94	0.51	0.31	0.37	0.19	0.64
0.54	0.63	0.65	0.91	0.94	0.68	0.36	0.29	0.96	0.0	0.74	0.56	0.87	0.11	0.59	0.51	0.19	0.82	0.33	0.47	0.7	0.87	0.9	0.58	0.24	0.71	0.85	0.85	0.88	0.75	0.61	0.71	0.38	0.56	0.53	0.72	0.88	0.96	0.56	0.27	0.32	0.25	0.06	0.09	0.6	0.84	0.72	0.79	0.08	0.62
0.79	0.01	0.58	0.58	0.3	0.51	0.67	0.83	0.22	0.94	0.54	0.21	0.82	0.06	0.58	0.75	0.99	0.68	0.97	0.47	0.69	0.32	0.43	0.26	0.23	0.71	0.16	0.57	0.98	0.05	0.35	0.62	0.43	0.2	0.84	0.48	0.4	0.99	0.97	0.86	0.81	0.5	0.34	0.32	0.01	0.86	0.33	0.21	0.89	0.39
0.44	0.83	0.86	0.18	0.16	0.09	0.88	0.2	0.81	0.94	0.93	0.48	0.23	0.34	0.84	0.76	0.75	0.18	0.69	0.61	0.84	0.65	0.22	0.82	0.69	0.93	0.31	0.49	0.1	0.92	0.48	0.77	0.92	0.38	0.55	0.38	0.08	0.34	0.53	0.71	0.08	0.27	0.0	0.33	0.47	0.17	0.47	0.26	0.08	0.51
0.57	0.12	0.39	0.1	0.67	0.76	0.54	0.83	0.05	0.49	0.15	0.77	0.63	0.11	0.3	0.82	0.49	0.62	0.2	0.35	0.63	0.06	0.35	0.42	0.98	0.91	0.77	0.02	0.48	0.03	0.05	0.69	0.34	0.07	0.67	0.2	0.35	0.64	0.08	0.66	0.66	0.42	0.8	0.47	0.04	0.24	0.48	0.81	0.19	0.31
0.76	0.38	0.84	0.23	0.53	0.86	0.74	0.57	0.03	0.96	0.61	0.86	0.9	0.58	0.21	0.87	0.34	0.27	0.78	0.46	0.41	0.18	0.76	0.36	0.77	0.54	0.75	0.69	0.55	0.08	0.83	0.87	0.15	0.64	0.46	0.22	0.29	0.69	0.77	0.07	0.75	0.1	0.53	0.42	0.78	0.03	0.93	0.33	0.41	0.47
0.87	0.88	0.49	0.78	0.86	0.85	0.88	0.32	0.15	0.5	0.27	0.09	0.44	0.2	0.22	0.95	0.84	0.11	0.87	0.73	0.51	0.8	0.54	0.41	0.94	0.06	0.62	0.92	0.19	0.37	0.67	0.16	0.72	0.91	0.76	0.43	0.36	0.24	0.98	0.13	0.21	0.71	0.48	0.24	0.62	0.71	0.12	0.9	0.37	0.27
0.66	0.83	0.39	0.78	0.94	0.32	0.43	0.65	0.81	0.46	0.09	0.75	0.8	0.48	0.13	0.87	0.73	0.57	0.97	0.23	0.59	0.42	0.04	0.42	0.35	0.18	0.59	0.12	0.32	0.0	0.47	0.75	0.16	0.4	0.18	0.3	0.12	0.96	0.77	0.76	0.54	0.93	0.76	0.76	0.41	0.87	0.83	0.19	0.9	0.96
0.86	0.45	0.23	0.07	0.15	0.1	0.08	0.26	0.86	0.53	0.67	0.72	0.01	0.35	0.38	0.84	0.73	0.02	0.17	0.59	0.16	0.35	0.8	0.12	0.27	0.2	0.11	0.4	0.78	0.51	0.52	1.0	0.22	0.43	0.86	0.87	0.91	0.8	0.23	0.63	0.81	0.21	0.65	0.78	0.33	0.42	0.75	0.66	0.8	0.11
0.39	0.55	0.62	0.93	0.23	0.35	0.92	0.96	0.2	0.57	0.61	0.53	0.42	0.45	0.58	0.46	0.98	0.57	0.54	0.53	0.17	0.91	0.53	0.68	0.85	0.67	0.87	0.27	0.77	0.72	0.3	0.14	0.05	0.67	0.45	0.29	0.25	0.53	0.74	0.95	0.09	0.01	0.36	0.46	0.12	0.09	0.94	0.81	0.63	0.94
0.23	0.8	0.58	0.15	0.11	0.36	0.95	0.9	0.19	0.8	0.18	0.61	0.89	0.23	0.34	0.61	0.67	0.19	0.1	0.06	0.88	0.16	0.25	0.65	0.21	0.61	0.18	0.66	0.61	0.1	0.13	0.93	0.24	0.41	0.78	0.36	0.89	0.73	0.79	0.98	0.32	0.01	0.55	0.4	0.78	0.39	0.52	0.41	0.93	0.55
0.37	0.54	0.36	0.2	0.84	0.57	0.3	0.48	0.67	0.84	0.9	0.22	0.04	0.49	0.46	0.58	0.55	0.12	0.67	0.72	0.73	0.56	0.83	0.42	0.12	0.52	0.74	0.75	0.41	0.91	0.67	0.91	0.96	0.35	0.95	0.49	0.74	0.97	0.97	0.87	0.01	0.59	0.84	0.98	0.17	0.11	0.49	0.78	0.31	0.47
0.69	0.88	0.5	0.09	0.65	0.57	0.43	0.15	0.27	0.61	0.17	0.32	0.42	0.06	0.79	0.82	0.8	0.54	0.88	0.55	0.15	0.34	0.08	0.61	0.99	0.2	0.7	0.47	0.83	0.75	0.84	0.24	0.29	0.65	0.64	0.63	0.56	0.99	0.71	0.48	0.45	0.6	0.92	0.5	0.9	0.91	0.22	0.87	0.89	0.02
0.12	0.11	0.05	0.61	0.16	0.72	0.86	0.96	0.5	0.81	0.99	0.19	0.26	0.36	0.97	0.17	0.77	0.49	0.08	0.89	0.95	0.36	0.84	0.7	0.75	0.6	0.54	0.9	0.18	0.38	0.35	0.85	0.34	0.27	1.0	0.3	0.16	0.25	0.4	0.16	0.76	0.29	0.85	0.3	0.21	0.92	0.57	0.53	0.55	0.18
0.47	0.56	0.03	0.72	0.28	0.78	0.29	0.3	0.96	0.7	0.24	0.15	0.66	0.09	0.7	0.67	0.03	0.94	0.4	0.32	0.04	0.62	0.57	0.49	0.76	0.99	0.99	0.85	0.14	0.24	0.56	0.89	0.82	0.84	0.37	0.41	0.42	0.28	0.3	0.97	0.74	0.29	0.13	0.95	0.07	0.71	0.92	0.0	0.76	0.34
0.72	0.86	0.25	0.92	0.93	0.77	0.76	0.19	0.06	0.69	0.87	0.54	0.74	0.85	0.44	0.34	0.13	0.78	0.13	0.42	0.01	0.85	0.12	0.64	0.64	0.24	0.73	0.26	0.67	0.27	0.85	0.81	0.43	0.36	0.61	0.31	0.23	0.34	0.71	0.68	0.42	0.51	0.5	0.24	0.08	0.91	0.19	0.55	0.14	0.85
