0.98	0.85	0.09	0.14	0.89	0.83	0.11	0.59	0.05	0.54	0.86	0.49	0.66	0.11	0.69	0.32	0.83	0.89	0.18	0.18	0.14	0.34	0.33	0.12	0.11	0.86	0.48	0.08	0.91	0.41	0.76	0.21	0.26	0.9	0.45	0.55	0.73	0.59	0.85	0.49	0.81	0.8	0.22	0.98	0.61	0.55	0.35	0.47	0.78	0.01	0.21	0.53	0.31	0.33	0.49	0.96	0.67	0.41	0.09	0.26	0.53	0.84	0.05	0.46	0.5	0.78	0.41	0.3	0.09
0.13	0.36	0.89	0.67	0.17	0.56	0.11	0.03	0.68	0.97	0.64	0.41	0.92	0.94	0.03	0.04	0.38	0.3	0.6	0.67	0.97	0.02	0.11	0.41	0.86	0.31	0.02	0.9	0.16	0.8	0.68	0.79	0.95	0.16	0.22	0.45	0.96	0.85	0.03	0.04	0.29	0.5	0.79	0.67	0.66	0.06	0.51	0.02	0.22	0.07	0.81	0.92	0.71	0.59	0.8	0.09	0.37	0.01	0.3	0.44	0.34	0.84	0.2	0.2	0.55	0.18	0.47	0.74	0.71
0.02	0.41	0.77	0.41	0.42	0.22	0.05	0.9	0.73	0.9	0.08	0.99	0.87	0.27	0.0	0.71	0.24	0.06	0.84	0.52	0.52	0.47	0.11	0.47	0.63	0.49	0.09	0.69	0.07	0.49	0.85	1.0	0.14	0.91	0.59	0.86	0.37	0.64	0.65	0.58	0.33	0.19	0.72	0.47	0.18	0.76	0.37	0.99	0.3	0.55	0.42	0.71	0.77	0.48	0.09	0.65	0.48	0.13	0.14	0.37	0.73	0.53	0.77	0.65	0.13	0.36	0.53	0.41	0.62
0.6	0.66	0.07	0.52	0.27	0.7	0.21	0.43	0.69	0.47	0.22	0.12	0.01	0.45	0.43	0.15	0.01	0.4	0.25	0.31	0.2	1.0	0.27	0.69	0.14	0.81	0.1	0.23	0.89	0.15	0.07	0.21	0.64	0.78	0.12	0.82	0.04	0.85	0.51	0.8	0.51	0.05	0.76	0.87	0.28	0.55	0.76	0.84	0.22	0.22	0.05	0.44	0.54	0.42	0.94	0.87	0.59	0.82	0.94	0.6	0.75	0.34	0.76	0.53	0.61	0.68	0.06	0.4	0.74
0.54	0.28	0.59	0.12	0.22	0.33	0.07	0.37	0.16	0.29	0.06	0.95	0.77	0.51	0.46	0.34	0.79	0.2	0.28	0.1	0.32	0.14	0.43	0.25	0.98	0.44	0.9	0.87	0.31	0.66	0.12	0.73	0.17	0.9	0.36	0.93	0.68	0.95	0.66	0.4	0.21	0.73	0.1	0.3	0.17	0.94	0.49	0.23	0.34	0.01	0.09	0.01	0.65	0.2	0.57	0.89	0.49	0.95	0.44	0.52	0.23	0.31	0.06	0.1	0.1	0.95	0.91	0.77	0.99
0.51	0.13	0.18	0.86	0.06	0.99	0.21	0.47	0.5	0.78	0.96	0.16	0.14	0.61	0.43	0.97	0.58	0.41	0.59	0.8	0.26	0.7	0.87	0.78	0.89	0.68	0.58	0.04	0.74	0.72	0.96	0.01	0.49	0.03	0.7	0.58	0.85	0.5	0.37	0.4	0.76	0.37	0.81	0.1	0.11	0.43	0.61	0.1	0.46	0.76	0.31	0.51	0.14	0.84	0.62	0.15	0.5	0.66	0.01	0.62	0.89	1.0	0.98	0.47	0.37	0.54	0.83	0.55	0.28
0.17	0.19	0.82	0.28	0.96	0.07	0.71	0.19	0.54	0.64	0.04	0.19	0.76	0.06	0.18	0.03	0.43	0.61	0.74	0.49	0.7	0.2	0.96	0.36	0.15	0.2	0.76	0.38	0.48	0.27	0.41	0.88	0.11	0.63	0.97	0.36	0.06	0.18	0.03	0.62	0.27	0.37	0.62	0.65	0.96	0.78	0.23	0.16	0.47	0.3	0.82	0.66	0.31	0.8	0.7	0.35	0.25	0.74	0.27	0.06	0.92	0.73	0.02	0.85	0.57	0.26	0.51	0.78	0.16
0.51	0.61	0.94	0.04	0.44	0.94	0.24	0.51	0.98	0.55	0.86	0.99	0.64	0.17	0.05	0.62	0.31	0.17	0.01	0.19	0.54	0.24	0.78	0.54	0.69	0.93	0.59	0.43	0.02	0.31	0.23	0.42	0.97	0.45	0.09	0.52	0.12	0.31	0.41	0.02	0.37	0.62	0.39	0.01	0.62	0.06	0.75	0.49	0.64	0.75	0.21	0.64	0.5	0.78	0.29	0.81	0.12	0.92	0.24	0.54	0.03	0.47	0.89	0.71	0.43	0.08	0.52	0.09	0.78
0.66	0.22	0.72	0.55	0.06	0.7	0.68	0.7	0.92	0.95	0.31	0.7	0.03	0.71	0.29	0.03	0.98	0.06	0.46	0.08	1.0	0.04	0.65	0.14	0.1	0.88	0.07	0.48	1.0	0.81	0.96	0.78	0.03	0.63	0.44	0.38	0.44	0.76	0.95	0.78	0.39	0.01	0.75	0.27	0.6	0.94	0.79	0.1	0.93	0.6	0.18	0.28	0.58	0.92	0.84	0.56	0.38	0.94	0.51	0.98	0.34	0.79	0.35	0.73	0.82	0.76	0.15	0.59	0.97
0.71	0.46	0.54	0.88	0.46	0.28	0.14	0.34	0.34	0.29	0.97	0.24	0.81	0.2	0.01	0.08	0.19	0.58	0.76	0.63	0.08	0.08	0.35	0.11	0.38	1.0	0.51	0.43	0.41	0.54	0.11	0.12	0.81	0.43	0.83	0.17	0.02	0.81	0.14	0.42	0.51	0.57	0.68	0.14	0.93	0.34	0.57	0.64	0.84	0.09	0.82	0.43	0.66	0.53	0.37	0.98	0.67	0.31	0.93	0.34	0.81	0.91	0.38	0.77	0.72	0.14	0.56	0.96	0.77
0.56	0.44	0.33	0.99	0.68	0.91	0.31	0.33	0.36	0.3	0.18	0.74	0.51	0.86	0.09	0.62	0.32	0.5	0.58	0.89	0.8	0.21	0.23	0.87	0.48	0.51	0.8	0.83	0.77	0.87	0.24	0.18	0.57	0.82	0.62	1.0	0.12	0.61	0.39	0.38	0.34	0.17	0.45	0.38	0.32	0.9	0.2	0.25	0.92	0.63	0.34	0.65	0.14	0.75	0.05	0.99	0.68	0.67	0.55	0.81	0.63	0.72	0.44	0.59	0.23	0.15	0.99	0.98	0.51
0.03	0.98	0.21	0.01	0.05	0.87	0.07	0.49	0.7	0.78	0.91	0.49	0.15	0.85	0.85	0.69	0.85	0.22	0.9	0.15	1.0	0.98	0.2	0.04	0.53	0.44	0.15	0.62	0.61	0.64	0.78	0.8	0.18	0.82	0.95	0.12	0.99	0.91	0.18	0.64	0.1	0.82	0.26	0.33	0.23	0.07	0.8	0.1	0.49	0.38	0.74	0.54	0.24	0.04	0.76	0.68	0.41	0.23	0.41	0.12	0.56	0.54	0.71	0.41	0.23	0.05	0.98	0.43	0.12
0.04	0.21	0.9	0.15	1.0	0.07	0.47	0.11	0.8	0.55	0.48	0.11	0.24	0.02	0.81	0.33	0.31	0.15	0.69	0.22	0.13	0.63	0.03	0.67	0.74	0.36	0.19	0.84	0.73	0.07	0.15	0.76	0.06	0.77	0.44	0.49	0.22	0.71	0.11	0.78	0.23	0.91	0.6	0.7	0.35	0.39	0.1	0.77	0.82	0.46	0.73	0.36	0.78	0.27	0.09	0.19	0.05	0.64	0.86	0.81	0.92	0.11	0.53	0.09	0.08	0.38	0.61	0.67	0.69
0.17	0.27	0.7	0.82	0.33	0.36	0.53	0.91	0.29	0.8	0.29	0.97	0.31	0.22	0.19	0.11	0.48	0.84	0.78	0.94	0.98	0.37	0.45	0.32	0.55	0.34	0.74	0.43	0.29	0.85	0.3	0.15	0.55	0.95	0.55	0.86	0.26	0.67	0.32	0.02	0.51	0.5	0.89	0.36	0.66	0.57	0.76	0.54	0.21	0.37	0.12	0.2	0.91	0.53	0.18	0.17	0.79	0.72	0.57	0.96	0.57	0.05	0.08	0.56	0.83	0.99	0.19	0.08	0.62
0.49	0.41	0.32	0.39	0.39	0.04	0.75	0.18	0.38	0.16	0.16	0.89	0.95	0.26	0.6	0.32	0.61	0.59	0.94	0.45	0.72	0.0	0.8	0.37	0.35	0.66	0.97	0.9	0.63	0.49	0.63	0.41	0.36	0.63	0.13	0.04	0.85	0.79	0.95	0.39	0.36	0.13	0.99	0.78	0.66	0.2	0.26	0.87	0.87	0.84	0.76	0.78	0.42	0.09	0.78	0.13	0.21	0.07	0.19	0.11	0.32	0.92	0.03	0.79	0.92	0.23	0.64	0.59	0.51
0.54	0.21	0.54	0.2	0.71	0.89	0.98	0.12	0.69	0.32	0.42	0.12	0.72	0.11	0.83	0.64	0.33	0.04	0.02	0.11	0.77	0.75	0.28	0.47	0.56	0.09	0.06	0.23	0.48	0.73	0.46	0.07	0.43	0.74	0.91	0.28	0.56	0.52	0.51	0.32	0.44	0.57	0.5	0.86	0.43	0.06	0.31	0.57	0.16	0.09	0.51	0.33	0.37	0.46	0.57	0.87	0.88	0.53	0.8	0.58	0.51	0.08	0.02	0.01	0.26	0.9	0.96	0.62	0.41
0.92	0.35	0.29	0.76	0.24	0.65	0.51	0.49	0.51	0.47	0.56	0.45	0.47	0.62	0.6	0.87	0.77	0.49	0.77	0.86	0.41	0.71	0.9	0.12	0.47	0.96	0.88	0.24	0.43	0.65	0.32	0.91	0.63	0.64	0.89	0.5	0.95	0.21	0.29	0.56	0.77	0.29	0.42	0.61	0.31	0.04	0.41	1.0	0.83	0.21	0.5	0.97	0.42	0.64	0.64	0.21	0.16	0.45	0.12	0.79	0.65	0.61	0.45	0.01	0.51	0.96	0.29	0.32	0.19
0.32	0.39	0.44	0.11	0.81	0.41	0.22	0.08	0.01	0.09	0.66	0.43	0.57	0.69	0.33	0.76	0.14	0.12	0.62	0.43	0.27	0.76	0.01	0.98	0.26	0.64	0.56	0.42	0.59	0.98	0.48	0.74	0.3	0.22	0.41	0.8	0.43	0.68	0.26	0.43	0.83	0.21	0.29	0.43	0.67	0.24	0.28	0.84	0.91	0.92	0.26	0.69	0.91	0.33	0.45	0.26	0.1	0.03	0.0	0.65	0.92	0.9	0.14	0.19	0.48	0.4	0.71	0.95	0.75
0.54	0.09	0.38	0.09	0.82	0.6	0.89	0.15	0.44	0.18	0.96	0.15	0.73	0.57	0.52	0.22	0.51	0.03	0.63	0.47	0.16	0.79	0.17	0.49	0.28	0.01	0.96	0.25	0.29	0.59	0.2	0.64	0.19	0.72	0.46	0.13	0.24	0.26	0.06	0.97	0.55	0.3	0.18	0.25	0.84	0.73	0.0	0.96	0.92	1.0	0.54	0.62	0.34	0.99	0.32	0.57	0.61	0.89	0.96	0.19	0.1	0.22	0.73	0.73	0.49	0.83	0.62	0.4	0.26
0.64	0.89	0.32	0.4	0.27	0.69	0.95	0.23	0.75	0.3	0.02	0.77	0.21	0.54	0.75	0.0	0.74	0.59	0.92	0.95	0.71	0.19	0.26	0.0	0.04	0.9	0.31	0.01	0.75	0.34	0.04	0.74	0.44	0.64	0.94	0.03	0.58	0.53	0.8	0.62	0.71	0.98	0.23	0.46	0.69	0.57	0.33	0.05	0.88	0.96	0.58	0.54	0.59	0.59	0.73	0.34	0.37	0.34	0.3	0.05	0.0	0.01	0.41	0.36	0.85	0.96	0.07	0.26	0.64
0.37	0.69	0.68	0.52	0.71	0.82	0.37	0.23	0.2	0.71	0.67	0.8	0.35	0.05	0.02	0.51	0.99	0.01	0.52	0.23	0.99	0.46	0.56	0.22	0.95	0.12	0.05	0.71	0.77	0.94	0.74	0.67	0.88	0.5	0.51	0.72	0.38	0.23	0.7	0.82	0.88	0.54	0.29	0.05	0.22	0.15	0.6	0.78	0.2	0.35	0.01	0.65	0.53	0.99	0.44	0.84	0.06	0.65	0.46	0.43	0.62	0.7	0.59	0.63	0.71	0.85	0.69	0.89	0.41
0.44	0.96	0.82	0.29	0.57	0.34	0.36	0.62	0.63	0.7	0.29	0.76	0.43	0.79	0.5	0.64	0.57	0.2	1.0	0.07	0.8	0.4	0.05	0.67	0.05	0.86	0.0	0.41	0.83	0.12	0.48	0.82	0.65	0.96	0.24	0.05	0.66	0.97	0.09	0.96	0.99	0.59	0.9	0.6	0.68	0.01	0.99	0.46	0.62	0.47	0.91	0.29	0.43	0.06	0.09	0.28	0.3	0.98	0.35	0.49	0.76	0.21	0.14	0.94	0.39	0.08	0.53	0.14	0.47
0.92	0.68	0.63	0.43	0.63	0.27	0.17	0.83	0.39	0.86	0.4	0.74	0.47	0.88	0.02	0.23	0.19	0.56	0.47	0.2	0.25	0.74	0.53	0.01	0.33	0.5	0.04	0.78	0.7	0.76	0.9	0.65	0.04	0.35	0.07	0.61	0.86	0.38	0.37	0.07	0.55	0.7	0.25	0.36	0.27	0.48	0.33	0.96	0.57	0.39	0.23	0.03	0.55	0.94	0.5	0.11	0.14	0.37	0.93	0.96	0.99	0.99	0.76	0.27	0.06	0.39	0.39	0.49	0.02
0.68	0.8	0.93	0.21	0.43	0.71	0.09	0.28	0.77	0.5	0.5	0.78	0.12	0.4	0.42	0.53	0.58	0.26	0.02	0.62	0.57	0.52	0.38	0.91	0.54	0.38	0.1	0.21	0.89	0.47	0.5	0.57	0.87	0.3	0.64	0.48	0.09	0.2	0.26	0.01	0.02	0.21	0.38	0.45	0.88	0.76	0.66	0.75	0.73	0.22	0.54	0.83	0.09	0.79	0.38	0.33	0.61	0.41	0.11	0.7	0.86	0.98	0.47	0.99	0.9	0.04	0.67	0.49	0.58
0.3	0.69	0.53	0.86	0.57	0.82	0.94	0.46	0.26	0.49	0.8	0.11	0.58	0.23	0.88	0.41	0.31	0.83	0.28	0.04	0.48	0.51	0.67	0.83	0.07	0.03	0.32	0.59	0.81	0.94	0.24	0.85	0.36	0.04	0.21	0.88	0.96	0.3	0.9	0.96	0.43	0.66	0.79	0.5	0.6	0.05	0.64	0.44	0.94	0.64	0.8	0.75	0.95	0.39	0.16	0.61	0.05	0.55	0.65	0.63	0.14	0.14	0.43	0.51	0.72	0.87	0.39	0.29	0.07
0.4	0.88	0.12	0.2	0.64	0.33	0.97	0.18	0.92	0.97	0.11	0.94	0.42	0.06	0.45	0.05	0.28	0.52	0.58	0.13	0.39	0.41	0.75	0.84	0.13	0.66	0.36	0.15	0.12	0.39	0.61	0.73	0.12	0.49	0.29	0.36	0.99	0.92	0.29	0.61	0.87	0.93	0.58	0.28	0.8	0.32	0.06	0.75	0.24	0.83	0.79	0.03	0.93	0.72	0.41	0.09	0.36	0.18	0.0	0.28	0.81	0.85	0.46	0.08	0.86	0.21	0.72	0.27	0.24
0.27	0.77	0.76	0.53	0.05	0.76	0.31	0.05	0.13	0.43	0.49	0.27	0.07	0.26	0.29	0.88	0.59	0.85	0.59	0.2	0.17	0.69	0.31	0.43	0.99	0.05	0.29	0.7	0.22	0.19	0.98	0.79	0.82	0.27	0.37	0.36	0.01	0.44	0.88	0.22	0.58	0.41	0.54	0.63	0.37	0.61	0.51	0.48	0.13	0.79	0.03	0.26	0.82	0.33	0.22	0.51	0.44	0.61	0.45	0.87	0.94	0.71	0.38	0.44	0.38	0.79	0.37	0.01	0.82
0.39	0.49	0.78	0.66	0.66	0.5	0.41	0.51	0.25	0.59	0.11	0.96	0.52	0.18	0.89	0.27	0.15	0.59	0.25	0.94	0.71	0.74	0.07	0.92	0.26	0.95	0.4	0.03	0.25	0.03	0.12	0.81	0.03	0.76	0.64	0.97	0.14	0.76	0.62	0.38	0.44	0.36	0.68	0.52	0.95	0.69	0.97	0.23	0.26	0.59	0.84	0.92	0.56	0.25	0.88	0.14	0.84	0.83	0.1	0.32	0.16	0.33	0.16	0.42	0.11	0.69	0.8	0.24	0.13
0.2	0.34	0.51	0.52	0.66	0.59	0.81	0.23	0.43	0.22	0.33	0.95	0.68	0.79	0.27	0.8	0.12	0.42	0.16	0.26	0.31	0.07	0.97	0.23	0.99	0.75	0.48	0.78	0.24	0.89	0.15	0.71	0.6	0.36	0.21	0.71	0.81	0.61	0.66	0.89	0.66	0.02	0.58	0.81	0.29	0.82	0.31	0.51	0.13	0.15	0.21	0.51	0.67	0.11	0.2	0.28	0.66	0.1	0.71	0.97	0.78	0.48	0.23	0.68	0.18	0.88	0.05	0.88	0.92
0.33	0.53	0.98	0.56	0.64	0.36	0.45	0.83	0.65	0.03	0.03	0.72	0.98	0.59	0.32	0.39	0.21	0.81	0.51	0.68	0.43	0.53	0.49	0.25	0.48	0.35	0.37	0.53	1.0	0.98	0.76	0.28	0.28	0.02	0.31	0.99	0.34	0.64	0.38	0.17	0.55	0.35	0.84	0.26	0.63	0.79	0.34	0.4	0.89	0.34	0.0	0.25	0.47	0.49	0.56	0.78	0.86	0.35	0.47	0.91	0.06	0.54	0.48	0.88	0.98	0.84	0.05	0.02	0.9
0.12	0.73	0.3	0.1	0.08	0.21	0.11	0.21	0.94	0.31	0.12	0.21	0.72	0.38	0.72	0.08	0.49	0.33	0.51	0.87	0.47	0.79	0.88	0.63	0.28	0.13	0.98	0.72	0.05	0.36	0.44	0.59	0.92	0.83	0.84	0.13	0.33	0.62	0.47	0.43	0.85	0.24	0.37	0.12	0.14	0.52	0.73	0.61	0.38	0.94	0.58	0.34	0.85	0.85	0.63	0.7	0.65	0.8	0.23	0.09	0.02	0.3	0.85	0.55	0.59	0.35	0.04	0.04	0.75
0.78	0.04	0.94	0.23	0.04	0.2	0.88	0.12	0.0	0.81	0.82	0.03	0.19	0.62	0.71	0.38	0.16	0.98	0.31	0.82	0.17	0.61	0.24	0.83	0.31	0.45	0.22	0.32	0.54	0.17	0.08	0.22	0.96	0.23	0.16	0.05	0.64	0.51	0.68	0.98	0.05	0.59	0.74	0.58	0.41	0.41	0.38	0.8	1.0	0.74	0.12	0.57	0.64	0.18	0.9	0.57	0.3	0.26	0.64	0.46	0.98	0.75	0.77	0.88	0.3	0.65	0.04	0.53	0.55
0.7	0.11	0.02	0.98	0.13	0.68	0.78	0.12	0.57	0.06	0.16	0.72	0.58	0.92	0.63	0.16	0.19	0.28	0.16	0.35	0.28	0.89	0.06	0.18	0.19	0.7	0.13	0.08	0.42	0.26	0.53	0.87	0.93	0.13	0.82	0.0	0.97	0.05	0.91	0.2	0.35	0.18	0.76	0.09	0.77	0.26	0.24	0.84	0.02	0.27	0.78	0.39	0.46	0.07	0.1	0.93	0.38	0.16	0.07	0.05	0.86	0.62	0.74	0.82	0.06	0.15	0.03	0.61	0.05
0.39	0.88	0.34	0.92	0.19	0.42	0.23	0.03	0.57	0.15	0.76	0.26	0.26	0.71	0.11	0.1	0.4	0.01	0.91	0.19	0.6	0.3	0.03	0.02	0.24	0.86	0.46	0.44	0.35	0.8	0.13	0.44	0.17	0.81	0.02	0.84	0.47	0.98	0.46	0.29	0.06	0.97	0.65	0.17	0.02	0.14	0.86	0.89	0.96	0.79	0.87	0.6	0.85	0.51	0.5	0.66	0.88	0.64	0.59	0.88	0.0	0.53	0.73	0.77	0.11	0.07	0.27	0.34	0.67
0.04	0.69	0.1	0.72	0.68	0.17	0.63	0.9	0.25	0.56	0.27	0.11	0.96	0.73	0.64	0.66	0.06	0.57	0.43	0.29	0.11	0.57	0.46	0.6	0.95	0.72	0.28	0.69	0.26	0.33	0.98	0.69	0.11	0.39	0.53	0.45	0.69	0.48	0.6	0.67	0.26	0.04	0.21	0.89	0.07	0.2	0.14	0.49	0.52	0.96	0.81	0.39	0.22	0.54	0.94	0.06	0.66	0.65	0.14	0.01	0.33	0.66	0.93	0.67	0.82	0.35	0.46	0.42	0.46
0.53	0.25	0.97	0.97	0.37	0.78	0.95	0.99	0.13	0.36	0.68	0.17	0.23	0.87	0.4	0.61	0.25	0.04	0.32	0.08	0.74	0.78	0.91	0.51	0.18	0.14	0.86	0.21	0.28	0.96	0.59	0.16	0.29	0.68	0.51	0.09	0.8	0.51	0.1	0.8	0.63	0.32	0.77	0.94	0.93	0.38	0.03	0.52	0.33	0.71	0.03	0.91	0.4	0.0	0.12	0.7	0.61	0.64	0.52	0.23	0.38	0.97	0.03	0.75	0.83	0.48	0.66	0.42	0.01
0.29	0.59	0.05	0.38	0.46	0.48	0.25	0.77	0.16	0.49	0.66	0.62	0.87	0.49	0.29	0.72	0.72	0.69	0.74	0.11	0.09	0.69	0.43	0.75	0.5	0.96	0.95	0.21	0.05	0.64	1.0	0.76	0.91	0.11	0.06	0.33	0.57	0.42	0.38	0.3	0.07	0.04	0.62	0.88	0.97	0.48	0.78	0.56	0.67	0.34	0.28	0.56	0.46	0.51	0.59	0.11	0.33	0.19	0.95	0.95	0.23	0.44	0.56	0.63	0.48	0.01	0.77	0.95	0.13
0.55	0.11	0.07	0.35	0.25	0.44	0.18	0.89	0.38	0.62	0.78	0.16	0.5	0.35	0.09	0.99	0.99	0.45	0.77	0.41	0.39	0.87	0.97	0.93	0.94	0.16	0.62	0.52	0.01	0.52	0.91	0.63	0.53	0.58	0.81	0.69	0.59	0.6	0.5	0.97	0.96	0.67	0.43	0.52	0.96	0.64	0.74	0.65	0.13	0.85	0.49	0.76	0.5	0.61	0.33	0.17	0.18	0.77	0.34	0.49	0.04	0.76	0.56	0.08	0.73	0.98	0.23	0.93	0.32
0.03	0.98	0.39	0.99	0.7	0.46	0.85	0.94	0.74	0.3	0.19	0.27	0.01	0.9	0.62	0.03	0.56	0.21	0.44	0.84	0.96	0.61	0.37	0.86	0.85	0.82	0.25	0.53	0.78	0.77	0.74	0.15	0.06	0.95	0.98	0.19	0.72	0.04	0.96	0.18	0.88	0.13	0.6	0.23	0.16	0.1	0.0	0.85	0.8	0.67	0.28	0.69	0.58	0.95	0.73	0.63	0.59	0.7	0.46	0.78	0.26	0.18	0.7	0.92	0.09	0.85	0.81	0.75	0.92
0.96	0.5	0.36	0.37	0.36	0.22	0.09	0.14	0.59	0.62	0.2	0.53	0.7	0.5	0.21	0.88	0.22	0.3	0.34	0.66	0.3	0.44	0.14	0.62	0.29	0.92	0.34	0.75	0.71	0.77	0.4	0.91	0.78	0.86	0.3	0.13	0.94	0.71	0.79	0.89	0.25	0.24	0.96	0.25	0.23	0.91	0.04	0.26	0.52	0.74	0.72	0.87	0.68	0.52	0.1	0.02	0.48	0.9	0.44	0.57	0.79	0.62	0.25	0.92	0.1	0.54	0.13	0.17	0.68
