200
F	Q	7	27	8100	69	H	H	-0.0051	-0.4339
C	J	13	71	4300	36	L	L	-0.0002	-0.0023
A	L	53	62	8700	51	H	L	-0.0004	-0.0012
I	M	56	77	2700	41	L	H	-0.0052	-0.4787
Q	L	26	47	3900	48	L	L	-0.0002	-0.0023
E	F	33	73	2300	43	H	H	-0.0051	-0.4339
N	F	32	73	3600	94	L	H	-0.0052	-0.4787
H	Q	39	46	7800	45	H	H	-0.0051	-0.4339
F	M	50	62	6900	88	L	H	-0.0052	-0.4787
D	E	12	52	2100	30	H	H	-0.0051	-0.4339
H	M	58	72	7200	64	L	H	-0.0052	-0.4787
I	C	21	64	5100	46	L	L	-0.0002	-0.0023
B	Q	9	59	7700	51	H	L	-0.0004	-0.0012
E	Q	38	44	9600	38	H	L	-0.0004	-0.0012
L	T	39	77	5200	37	H	H	-0.0051	-0.4339
G	M	44	80	5800	76	H	H	-0.0051	-0.4339
J	K	45	75	7000	94	H	L	-0.0004	-0.0012
Q	J	31	49	7500	47	H	L	-0.0004	-0.0012
F	Q	18	75	9600	86	L	L	-0.0002	-0.0023
R	Q	61	77	5300	75	H	L	-0.0004	-0.0012
Q	B	25	47	7800	28	H	H	-0.0051	-0.4339
T	D	33	39	4700	43	L	H	-0.0052	-0.4787
L	I	2	51	2200	22	L	H	-0.0052	-0.4787
F	J	31	62	8300	66	L	L	-0.0002	-0.0023
C	S	56	65	2300	42	H	H	-0.0051	-0.4339
R	I	46	65	6900	45	H	L	-0.0004	-0.0012
F	P	20	65	9500	84	H	L	-0.0004	-0.0012
H	A	7	40	9700	24	L	H	-0.0052	-0.4787
E	Q	11	43	5900	62	L	H	-0.0052	-0.4787
T	G	8	35	3700	60	L	L	-0.0002	-0.0023
I	P	62	78	5400	29	H	L	-0.0004	-0.0012
F	D	34	75	7100	97	H	L	-0.0004	-0.0012
F	N	17	66	3400	94	L	L	-0.0002	-0.0023
F	P	38	50	7400	53	H	L	-0.0004	-0.0012
D	L	10	16	2500	97	H	H	-0.0051	-0.4339
E	D	53	71	8100	23	H	L	-0.0004	-0.0012
E	C	51	77	9400	48	H	H	-0.0051	-0.4339
N	A	7	51	7100	36	L	H	-0.0052	-0.4787
J	N	52	75	2700	77	L	L	-0.0002	-0.0023
E	R	17	64	4600	95	L	L	-0.0002	-0.0023
C	S	61	76	5400	52	H	H	-0.0051	-0.4339
A	B	9	71	2100	56	H	H	-0.0051	-0.4339
E	Q	18	31	6200	20	L	H	-0.0052	-0.4787
K	E	43	53	3100	67	H	H	-0.0051	-0.4339
O	K	63	76	8800	87	H	H	-0.0051	-0.4339
K	O	50	80	7100	89	H	L	-0.0004	-0.0012
N	Q	10	30	3800	71	L	L	-0.0002	-0.0023
Q	K	19	81	2900	38	H	H	-0.0051	-0.4339
M	S	15	63	2800	87	H	L	-0.0004	-0.0012
J	L	62	80	9500	60	L	H	-0.0052	-0.4787
T	O	45	65	8400	24	L	H	-0.0052	-0.4787
L	K	1	22	9300	29	H	L	-0.0004	-0.0012
L	N	32	72	2300	86	L	H	-0.0052	-0.4787
B	S	46	54	6600	43	H	L	-0.0004	-0.0012
P	T	54	60	5000	81	L	H	-0.0052	-0.4787
L	F	6	60	8100	87	L	H	-0.0052	-0.4787
F	M	37	80	8100	47	L	L	-0.0002	-0.0023
O	F	57	73	9400	61	L	L	-0.0002	-0.0023
S	E	55	73	5000	67	H	L	-0.0004	-0.0012
H	G	33	54	8800	95	L	L	-0.0002	-0.0023
L	O	31	75	6300	99	L	H	-0.0052	-0.4787
K	H	19	79	5200	90	H	H	-0.0051	-0.4339
T	D	58	79	4600	43	L	H	-0.0052	-0.4787
T	H	12	52	8300	46	H	L	-0.0004	-0.0012
I	Q	26	54	7200	60	L	H	-0.0052	-0.4787
B	G	26	70	4000	91	H	L	-0.0004	-0.0012
I	Q	37	74	7300	60	L	L	-0.0002	-0.0023
M	B	15	78	2700	62	L	L	-0.0002	-0.0023
I	R	57	72	9000	73	L	L	-0.0002	-0.0023
P	L	29	78	3100	30	L	L	-0.0002	-0.0023
C	Q	3	63	9400	85	H	L	-0.0004	-0.0012
T	D	31	38	2500	32	L	L	-0.0002	-0.0023
J	C	51	79	3600	93	L	L	-0.0002	-0.0023
T	Q	26	49	5700	40	L	L	-0.0002	-0.0023
S	H	18	32	4900	53	H	L	-0.0004	-0.0012
J	E	35	54	3000	37	L	L	-0.0002	-0.0023
N	F	26	69	2200	64	L	H	-0.0052	-0.4787
P	E	35	46	9900	55	L	L	-0.0002	-0.0023
H	A	19	77	4600	93	L	H	-0.0052	-0.4787
N	E	19	56	8800	25	L	H	-0.0052	-0.4787
H	F	59	75	7600	49	L	L	-0.0002	-0.0023
I	G	13	41	8200	54	H	L	-0.0004	-0.0012
S	J	28	52	9000	70	H	H	-0.0051	-0.4339
M	D	13	52	3700	78	H	H	-0.0051	-0.4339
I	R	25	79	4200	28	H	L	-0.0004	-0.0012
K	M	7	35	6900	69	L	H	-0.0052	-0.4787
R	S	20	67	2400	59	L	H	-0.0052	-0.4787
Q	S	54	66	7900	46	H	L	-0.0004	-0.0012
C	D	52	61	8400	79	L	H	-0.0052	-0.4787
F	B	26	46	5000	32	L	H	-0.0052	-0.4787
N	C	28	67	4500	47	H	L	-0.0004	-0.0012
G	D	17	61	4400	90	L	H	-0.0052	-0.4787
T	N	51	77	5300	80	L	H	-0.0052	-0.4787
T	A	45	73	4600	24	L	L	-0.0002	-0.0023
O	G	28	34	3800	50	H	L	-0.0004	-0.0012
C	I	38	69	6200	58	L	L	-0.0002	-0.0023
C	D	64	75	9800	99	L	H	-0.0052	-0.4787
H	E	53	66	2200	82	H	L	-0.0004	-0.0012
Q	L	19	32	8500	61	H	L	-0.0004	-0.0012
C	L	25	43	5700	86	L	H	-0.0052	-0.4787
M	T	5	20	7600	29	H	L	-0.0004	-0.0012
E	Q	25	69	8200	64	H	H	-0.0051	-0.4339
E	S	55	69	4700	34	L	L	-0.0002	-0.0023
E	O	55	66	2400	58	L	L	-0.0002	-0.0023
S	C	47	73	3200	32	H	L	-0.0004	-0.0012
Q	B	4	65	9500	31	H	L	-0.0004	-0.0012
I	S	33	83	9100	68	H	H	-0.0051	-0.4339
D	S	21	58	5100	21	H	H	-0.0051	-0.4339
T	E	20	80	9500	99	H	H	-0.0051	-0.4339
D	I	13	36	9900	79	L	H	-0.0052	-0.4787
I	S	54	61	2900	38	L	L	-0.0002	-0.0023
O	B	45	72	5200	72	H	L	-0.0004	-0.0012
A	J	31	50	3100	95	L	H	-0.0052	-0.4787
H	Q	28	62	6000	21	L	L	-0.0002	-0.0023
N	S	17	68	6200	92	L	H	-0.0052	-0.4787
M	G	39	51	7600	54	H	H	-0.0051	-0.4339
I	J	11	40	3800	77	H	H	-0.0051	-0.4339
O	B	37	75	9900	74	H	L	-0.0004	-0.0012
S	Q	25	41	2000	54	H	H	-0.0051	-0.4339
M	I	26	63	8000	53	L	H	-0.0052	-0.4787
E	P	35	52	2100	46	H	L	-0.0004	-0.0012
D	A	56	71	6100	99	L	H	-0.0052	-0.4787
G	K	53	83	3600	35	H	H	-0.0051	-0.4339
P	O	23	72	6500	74	L	L	-0.0002	-0.0023
N	L	14	25	9100	77	H	H	-0.0051	-0.4339
A	Q	50	76	8100	50	H	L	-0.0004	-0.0012
D	N	8	57	5700	96	H	H	-0.0051	-0.4339
I	Q	16	57	6300	20	L	L	-0.0002	-0.0023
A	C	44	71	7700	45	H	H	-0.0051	-0.4339
S	O	34	74	4100	77	H	L	-0.0004	-0.0012
D	A	14	41	4600	59	L	H	-0.0052	-0.4787
Q	J	12	24	8900	98	H	L	-0.0004	-0.0012
B	H	15	64	4100	76	H	H	-0.0051	-0.4339
O	I	22	56	9300	23	L	H	-0.0052	-0.4787
