400
B	_	51	77	7100	48	H	L	-0.0004	-0.0012
h	X	19	51	5800	66	H	L	-0.0004	-0.0012
X	K	10	57	6600	97	L	H	-0.0052	-0.4787
Y	C	14	77	4700	38	H	L	-0.0004	-0.0012
N	H	63	80	5000	44	H	L	-0.0004	-0.0012
A	Y	8	52	2300	32	H	L	-0.0004	-0.0012
L	e	60	66	4300	53	L	L	-0.0002	-0.0023
a	R	28	56	9800	73	L	H	-0.0052	-0.4787
E	F	11	44	6700	86	L	H	-0.0052	-0.4787
D	E	57	75	8000	85	L	L	-0.0002	-0.0023
h	T	23	78	3600	24	L	H	-0.0052	-0.4787
K	S	6	32	9200	70	L	L	-0.0002	-0.0023
K	C	21	54	2800	99	H	L	-0.0004	-0.0012
c	_	44	83	4000	38	H	H	-0.0051	-0.4339
`	L	31	37	6000	45	H	L	-0.0004	-0.0012
c	e	37	81	4400	28	H	H	-0.0051	-0.4339
N	I	1	23	3200	81	H	L	-0.0004	-0.0012
f	U	26	83	2200	84	L	L	-0.0002	-0.0023
Q	R	14	39	7000	20	L	H	-0.0052	-0.4787
Z	F	22	43	4900	39	H	L	-0.0004	-0.0012
Y	O	52	82	7400	60	H	L	-0.0004	-0.0012
S	X	21	28	2800	70	H	L	-0.0004	-0.0012
P	V	16	31	6600	42	H	L	-0.0004	-0.0012
f	O	52	79	5100	50	H	L	-0.0004	-0.0012
C	\	8	35	8400	27	L	L	-0.0002	-0.0023
G	R	1	55	9800	21	H	L	-0.0004	-0.0012
^	N	8	37	7000	90	L	L	-0.0002	-0.0023
G	H	55	82	3100	49	H	H	-0.0051	-0.4339
Y	N	3	55	9900	54	L	L	-0.0002	-0.0023
e	I	37	60	4000	24	H	H	-0.0051	-0.4339
P	E	27	57	7600	22	H	H	-0.0051	-0.4339
Y	Q	28	38	9300	33	L	H	-0.0052	-0.4787
Q	G	60	79	6100	46	L	H	-0.0052	-0.4787
V	C	56	62	7400	85	L	H	-0.0052	-0.4787
h	A	7	13	4900	56	L	H	-0.0052	-0.4787
N	B	40	53	4800	74	L	H	-0.0052	-0.4787
P	T	48	69	7000	94	L	H	-0.0052	-0.4787
X	A	4	14	9700	54	L	H	-0.0052	-0.4787
\	b	21	55	7200	71	L	L	-0.0002	-0.0023
h	Q	3	25	6600	43	H	L	-0.0004	-0.0012
^	W	58	81	7500	43	L	L	-0.0002	-0.0023
`	W	38	55	4400	93	L	H	-0.0052	-0.4787
L	[	3	57	2000	80	H	H	-0.0051	-0.4339
c	P	58	79	9700	70	H	H	-0.0051	-0.4339
[	E	3	43	6600	52	L	H	-0.0052	-0.4787
V	K	55	71	5100	30	H	L	-0.0004	-0.0012
G	X	6	32	7100	33	L	L	-0.0002	-0.0023
K	F	54	77	7400	34	H	L	-0.0004	-0.0012
L	Z	10	43	6100	94	H	L	-0.0004	-0.0012
J	U	29	59	8400	71	H	H	-0.0051	-0.4339
M	U	1	38	6800	73	L	H	-0.0052	-0.4787
a	`	56	66	7700	61	H	L	-0.0004	-0.0012
K	e	30	77	4200	29	H	L	-0.0004	-0.0012
_	L	27	52	6900	39	H	H	-0.0051	-0.4339
D	K	26	39	2800	57	H	L	-0.0004	-0.0012
L	a	11	45	9300	46	H	L	-0.0004	-0.0012
Y	I	49	58	4300	49	H	L	-0.0004	-0.0012
Y	B	33	49	7200	89	L	L	-0.0002	-0.0023
L	H	33	67	8600	74	L	H	-0.0052	-0.4787
I	S	52	70	2300	56	L	L	-0.0002	-0.0023
b	C	33	53	2700	79	L	L	-0.0002	-0.0023
F	f	47	54	8600	93	H	H	-0.0051	-0.4339
O	P	56	72	5300	24	H	H	-0.0051	-0.4339
b	T	9	63	5100	96	H	L	-0.0004	-0.0012
Z	U	10	32	5800	61	L	L	-0.0002	-0.0023
F	c	42	49	9500	88	H	L	-0.0004	-0.0012
^	G	58	79	2600	22	H	H	-0.0051	-0.4339
L	H	1	22	7000	72	L	L	-0.0002	-0.0023
c	A	45	83	6800	38	L	L	-0.0002	-0.0023
D	h	28	74	6800	94	H	L	-0.0004	-0.0012
\	_	5	52	7900	83	L	L	-0.0002	-0.0023
B	b	45	61	6200	62	L	L	-0.0002	-0.0023
^	X	17	73	7100	73	L	L	-0.0002	-0.0023
D	[	41	50	9500	84	L	H	-0.0052	-0.4787
_	d	58	68	3300	39	L	L	-0.0002	-0.0023
H	W	29	35	6700	23	H	H	-0.0051	-0.4339
c	X	46	54	8900	74	H	L	-0.0004	-0.0012
g	\	13	65	3200	40	L	L	-0.0002	-0.0023
g	W	54	63	7500	34	L	H	-0.0052	-0.4787
E	T	22	78	8700	69	H	H	-0.0051	-0.4339
O	S	23	36	8600	58	L	H	-0.0052	-0.4787
C	Z	55	64	4900	40	H	L	-0.0004	-0.0012
J	P	64	75	9100	76	H	L	-0.0004	-0.0012
S	]	3	9	3100	82	H	L	-0.0004	-0.0012
e	S	56	81	3100	66	L	L	-0.0002	-0.0023
O	Z	37	70	6400	96	H	L	-0.0004	-0.0012
]	L	42	63	5300	61	L	H	-0.0052	-0.4787
W	Q	34	70	8700	81	L	H	-0.0052	-0.4787
V	[	14	75	2200	22	H	L	-0.0004	-0.0012
O	N	19	79	4200	32	H	L	-0.0004	-0.0012
V	[	48	65	6700	80	H	L	-0.0004	-0.0012
X	C	54	60	2500	84	H	L	-0.0004	-0.0012
d	a	17	49	7000	39	H	L	-0.0004	-0.0012
T	J	18	36	3900	96	L	L	-0.0002	-0.0023
Z	h	2	61	3300	55	H	L	-0.0004	-0.0012
S	P	21	36	2500	67	H	L	-0.0004	-0.0012
Q	E	2	28	3400	24	L	H	-0.0052	-0.4787
N	I	29	60	3000	54	L	L	-0.0002	-0.0023
d	J	53	83	2400	84	H	H	-0.0051	-0.4339
_	A	19	46	6200	75	H	L	-0.0004	-0.0012
^	U	43	81	2100	90	L	H	-0.0052	-0.4787
M	P	50	61	3600	70	H	H	-0.0051	-0.4339
e	Z	33	68	5000	26	H	L	-0.0004	-0.0012
]	D	50	62	7200	73	L	H	-0.0052	-0.4787
B	`	29	43	3000	29	L	H	-0.0052	-0.4787
W	E	6	17	9100	43	H	L	-0.0004	-0.0012
_	P	27	76	4900	61	L	H	-0.0052	-0.4787
X	E	33	79	9200	84	H	L	-0.0004	-0.0012
H	Z	32	57	8600	43	H	L	-0.0004	-0.0012
\	N	64	79	7600	68	L	L	-0.0002	-0.0023
J	X	36	48	4800	22	H	L	-0.0004	-0.0012
h	e	40	57	4500	65	L	L	-0.0002	-0.0023
C	F	59	81	2700	21	H	H	-0.0051	-0.4339
c	A	29	43	9500	23	H	L	-0.0004	-0.0012
K	A	16	58	6700	35	L	L	-0.0002	-0.0023
I	b	43	63	2500	23	H	L	-0.0004	-0.0012
_	D	6	68	7400	89	H	L	-0.0004	-0.0012
[	L	11	29	8600	47	H	L	-0.0004	-0.0012
L	c	15	27	7600	38	H	H	-0.0051	-0.4339
J	M	33	58	4800	80	L	H	-0.0052	-0.4787
U	S	20	78	2900	69	L	L	-0.0002	-0.0023
b	`	30	39	2500	70	H	H	-0.0051	-0.4339
h	`	44	79	6700	60	H	H	-0.0051	-0.4339
C	B	27	54	6000	49	L	L	-0.0002	-0.0023
^	V	43	59	3900	95	H	H	-0.0051	-0.4339
V	N	49	79	6400	74	L	L	-0.0002	-0.0023
X	V	1	7	2500	68	L	L	-0.0002	-0.0023
f	a	50	78	8500	90	H	H	-0.0051	-0.4339
P	S	27	78	3500	98	L	L	-0.0002	-0.0023
_	^	34	65	5300	72	H	L	-0.0004	-0.0012
W	F	6	28	5300	31	L	H	-0.0052	-0.4787
\	h	59	76	8800	89	L	H	-0.0052	-0.4787
d	\	32	42	8000	30	L	L	-0.0002	-0.0023
T	`	22	38	6000	57	L	H	-0.0052	-0.4787
h	T	25	45	9500	71	H	H	-0.0051	-0.4339
H	A	9	58	9900	30	H	H	-0.0051	-0.4339
`	Q	6	64	9700	36	H	L	-0.0004	-0.0012
F	h	39	61	9900	95	H	L	-0.0004	-0.0012
M	F	15	67	6800	32	H	L	-0.0004	-0.0012
c	M	53	66	4600	92	H	H	-0.0051	-0.4339
^	f	27	72	9800	46	L	H	-0.0052	-0.4787
E	g	51	75	7300	31	H	L	-0.0004	-0.0012
E	Z	4	65	4000	36	L	H	-0.0052	-0.4787
F	B	49	83	8300	73	L	L	-0.0002	-0.0023
d	U	20	75	4500	31	L	H	-0.0052	-0.4787
Y	e	61	77	6800	35	L	L	-0.0002	-0.0023
e	h	39	68	2200	40	H	H	-0.0051	-0.4339
B	Q	42	55	9200	88	L	L	-0.0002	-0.0023
G	^	61	82	4900	20	L	L	-0.0002	-0.0023
P	S	44	64	6200	71	H	H	-0.0051	-0.4339
K	b	53	77	2800	72	H	L	-0.0004	-0.0012
I	A	24	64	3400	84	L	H	-0.0052	-0.4787
e	U	57	71	2200	48	L	H	-0.0052	-0.4787
V	S	33	74	7900	86	H	H	-0.0051	-0.4339
\	Q	49	75	9800	62	H	H	-0.0051	-0.4339
G	O	60	70	2500	48	H	H	-0.0051	-0.4339
[	d	28	60	2800	21	L	L	-0.0002	-0.0023
[	Z	61	72	9500	93	H	L	-0.0004	-0.0012
J	h	24	41	3000	33	H	H	-0.0051	-0.4339
R	d	25	34	5700	25	L	H	-0.0052	-0.4787
R	B	38	55	5900	75	L	H	-0.0052	-0.4787
Q	A	37	57	7900	41	L	H	-0.0052	-0.4787
C	Y	63	70	5500	62	H	H	-0.0051	-0.4339
T	d	4	21	3400	46	H	L	-0.0004	-0.0012
M	I	40	78	9800	72	H	H	-0.0051	-0.4339
R	`	6	66	8200	74	L	L	-0.0002	-0.0023
T	B	33	54	6600	94	L	H	-0.0052	-0.4787
d	L	50	61	9700	76	L	H	-0.0052	-0.4787
V	X	47	76	6600	94	H	L	-0.0004	-0.0012
U	J	9	53	2000	70	L	L	-0.0002	-0.0023
B	]	30	81	8400	75	H	L	-0.0004	-0.0012
Z	P	42	77	2200	92	H	L	-0.0004	-0.0012
T	G	2	36	8800	70	L	H	-0.0052	-0.4787
U	R	3	34	3500	86	H	L	-0.0004	-0.0012
A	g	57	73	3000	84	L	H	-0.0052	-0.4787
R	e	11	62	9100	82	H	H	-0.0051	-0.4339
c	d	29	49	6600	76	L	H	-0.0052	-0.4787
A	D	34	64	7200	71	L	H	-0.0052	-0.4787
N	T	3	23	4000	79	H	L	-0.0004	-0.0012
N	Z	44	56	4600	27	L	L	-0.0002	-0.0023
h	D	58	71	3200	62	L	L	-0.0002	-0.0023
J	`	33	83	9000	66	L	L	-0.0002	-0.0023
H	P	60	79	7900	99	L	H	-0.0052	-0.4787
]	C	50	83	3500	77	L	H	-0.0052	-0.4787
U	[	18	72	4200	41	L	H	-0.0052	-0.4787
\	N	13	45	5800	73	L	L	-0.0002	-0.0023
B	P	13	20	9300	65	L	L	-0.0002	-0.0023
^	g	25	51	2100	53	H	H	-0.0051	-0.4339
f	S	8	27	5500	26	L	L	-0.0002	-0.0023
e	Q	10	53	3000	68	H	L	-0.0004	-0.0012
`	X	36	48	9500	40	L	H	-0.0052	-0.4787
f	A	21	62	7000	87	H	H	-0.0051	-0.4339
K	[	20	65	3500	93	H	L	-0.0004	-0.0012
c	d	39	55	2100	27	L	H	-0.0052	-0.4787
g	Z	53	69	5300	76	H	L	-0.0004	-0.0012
e	H	44	74	4500	45	L	L	-0.0002	-0.0023
X	A	48	65	8400	45	L	L	-0.0002	-0.0023
P	W	20	70	8800	68	H	H	-0.0051	-0.4339
Z	`	25	56	8300	72	L	H	-0.0052	-0.4787
R	C	23	65	7200	34	L	H	-0.0052	-0.4787
[	e	29	46	7000	66	H	L	-0.0004	-0.0012
g	B	22	59	8900	65	H	H	-0.0051	-0.4339
O	C	38	46	7500	53	L	H	-0.0052	-0.4787
c	E	42	53	8800	86	L	L	-0.0002	-0.0023
a	Y	12	43	7700	87	L	H	-0.0052	-0.4787
X	B	51	73	7700	87	L	H	-0.0052	-0.4787
e	Y	26	34	5000	27	H	L	-0.0004	-0.0012
b	Y	60	76	7200	68	H	H	-0.0051	-0.4339
[	^	38	74	4600	20	L	H	-0.0052	-0.4787
R	Z	27	74	7400	28	H	L	-0.0004	-0.0012
Z	_	2	33	7700	49	L	L	-0.0002	-0.0023
A	K	31	70	4600	82	H	L	-0.0004	-0.0012
_	P	13	31	8400	90	H	H	-0.0051	-0.4339
X	N	59	82	6600	59	L	H	-0.0052	-0.4787
I	F	39	80	5300	56	H	L	-0.0004	-0.0012
_	^	55	72	9200	92	L	H	-0.0052	-0.4787
Z	h	34	47	5300	25	L	H	-0.0052	-0.4787
R	b	13	71	2800	48	H	L	-0.0004	-0.0012
Y	M	48	68	5300	64	L	L	-0.0002	-0.0023
I	`	22	46	3900	22	L	H	-0.0052	-0.4787
Y	c	17	25	8600	69	H	L	-0.0004	-0.0012
B	M	43	71	6900	69	L	L	-0.0002	-0.0023
R	O	63	74	5800	93	H	L	-0.0004	-0.0012
h	A	1	52	5200	41	H	H	-0.0051	-0.4339
H	Y	23	78	4100	95	L	L	-0.0002	-0.0023
H	S	25	48	3700	65	H	H	-0.0051	-0.4339
I	O	8	57	4800	68	L	L	-0.0002	-0.0023
Q	f	58	79	6000	67	L	L	-0.0002	-0.0023
_	d	14	39	9900	32	H	L	-0.0004	-0.0012
H	c	8	17	9300	28	H	L	-0.0004	-0.0012
_	b	44	80	5700	76	L	H	-0.0052	-0.4787
B	[	51	58	3700	81	L	H	-0.0052	-0.4787
N	S	33	51	8100	65	H	L	-0.0004	-0.0012
h	`	54	65	9100	90	H	H	-0.0051	-0.4339
c	[	61	69	9300	45	H	L	-0.0004	-0.0012
[	N	16	49	9300	48	H	L	-0.0004	-0.0012
c	O	33	40	5800	72	H	L	-0.0004	-0.0012
W	T	1	21	5300	71	L	L	-0.0002	-0.0023
E	W	1	15	7600	61	H	H	-0.0051	-0.4339
d	F	8	60	5400	69	L	L	-0.0002	-0.0023
]	Y	57	83	3900	34	L	L	-0.0002	-0.0023
h	g	54	70	4600	91	L	L	-0.0002	-0.0023
X	a	42	76	8500	43	H	H	-0.0051	-0.4339
T	O	42	61	8100	61	L	H	-0.0052	-0.4787
_	C	44	81	6500	52	L	H	-0.0052	-0.4787
T	]	42	82	8700	33	H	H	-0.0051	-0.4339
I	h	33	75	8000	54	H	H	-0.0051	-0.4339
L	M	43	60	4700	90	L	L	-0.0002	-0.0023
Y	M	12	65	5300	79	L	H	-0.0052	-0.4787
C	b	42	59	3800	88	L	H	-0.0052	-0.4787
M	P	53	59	4300	40	L	L	-0.0002	-0.0023
Q	H	3	44	5500	68	H	H	-0.0051	-0.4339
A	C	24	44	4500	27	L	H	-0.0052	-0.4787
a	`	53	59	8500	34	L	H	-0.0052	-0.4787
W	f	32	48	9900	50	H	H	-0.0051	-0.4339
]	X	6	35	4000	74	L	H	-0.0052	-0.4787
J	M	25	77	8100	87	H	L	-0.0004	-0.0012
a	`	3	40	8700	69	L	H	-0.0052	-0.4787
[	M	38	82	3000	69	H	L	-0.0004	-0.0012
D	G	3	15	3800	22	H	L	-0.0004	-0.0012
D	h	29	67	3800	78	L	H	-0.0052	-0.4787
D	X	40	75	5100	85	H	L	-0.0004	-0.0012
Y	h	42	78	2900	50	L	H	-0.0052	-0.4787
E	^	6	24	5300	32	H	L	-0.0004	-0.0012
W	b	52	67	9300	67	H	H	-0.0051	-0.4339
d	b	5	51	3100	48	L	H	-0.0052	-0.4787
A	[	27	47	5500	65	H	H	-0.0051	-0.4339
H	B	46	62	8500	47	H	L	-0.0004	-0.0012
T	C	32	71	5100	98	L	L	-0.0002	-0.0023
H	d	60	74	8800	61	H	L	-0.0004	-0.0012
e	g	32	40	7800	62	H	L	-0.0004	-0.0012
K	`	14	35	6200	86	H	L	-0.0004	-0.0012
X	f	54	70	8900	88	H	H	-0.0051	-0.4339
c	T	18	78	6600	50	L	L	-0.0002	-0.0023
I	R	11	26	6100	31	H	L	-0.0004	-0.0012
c	C	2	37	2900	27	H	L	-0.0004	-0.0012
c	C	53	81	8900	87	H	L	-0.0004	-0.0012
_	O	11	72	8800	21	H	H	-0.0051	-0.4339
X	K	19	72	6800	24	H	L	-0.0004	-0.0012
e	^	42	51	4100	56	H	H	-0.0051	-0.4339
M	P	52	62	4500	63	L	L	-0.0002	-0.0023
^	C	22	51	7200	34	L	H	-0.0052	-0.4787
f	[	48	68	9000	96	H	L	-0.0004	-0.0012
W	C	59	76	5700	84	H	H	-0.0051	-0.4339
S	H	53	62	8500	31	L	H	-0.0052	-0.4787
L	G	26	43	5100	95	H	L	-0.0004	-0.0012
T	A	59	66	4500	78	H	L	-0.0004	-0.0012
F	I	48	72	7300	55	H	H	-0.0051	-0.4339
a	D	41	67	5800	39	L	L	-0.0002	-0.0023
K	c	45	61	4900	82	H	H	-0.0051	-0.4339
K	Q	52	58	9200	85	L	H	-0.0052	-0.4787
E	K	51	59	3400	45	L	H	-0.0052	-0.4787
Q	J	36	73	4200	71	H	H	-0.0051	-0.4339
S	Z	26	33	2800	79	H	L	-0.0004	-0.0012
Z	\	5	16	6700	88	H	H	-0.0051	-0.4339
N	X	60	73	8300	29	H	H	-0.0051	-0.4339
X	Y	57	70	8600	39	L	H	-0.0052	-0.4787
Y	\	40	68	7600	84	L	H	-0.0052	-0.4787
R	X	47	59	3000	65	L	H	-0.0052	-0.4787
E	Q	26	38	2600	73	L	H	-0.0052	-0.4787
W	g	54	65	8600	41	H	L	-0.0004	-0.0012
B	P	61	67	7100	31	L	H	-0.0052	-0.4787
O	Y	60	73	4100	65	H	H	-0.0051	-0.4339
V	K	50	78	9000	64	H	L	-0.0004	-0.0012
U	Z	21	55	6900	36	L	H	-0.0052	-0.4787
^	V	24	68	2600	24	H	L	-0.0004	-0.0012
P	H	2	46	8000	83	H	H	-0.0051	-0.4339
P	h	17	67	9200	44	L	H	-0.0052	-0.4787
d	D	50	57	9000	87	L	H	-0.0052	-0.4787
^	[	31	82	3100	64	L	H	-0.0052	-0.4787
P	g	25	66	7800	30	L	L	-0.0002	-0.0023
D	K	41	80	8100	75	L	L	-0.0002	-0.0023
^	J	9	34	9900	55	L	H	-0.0052	-0.4787
J	d	18	62	9600	63	L	H	-0.0052	-0.4787
d	Y	62	78	7700	89	L	H	-0.0052	-0.4787
]	L	58	77	9500	33	H	L	-0.0004	-0.0012
I	g	3	21	4600	38	H	H	-0.0051	-0.4339
d	^	48	59	4900	95	L	L	-0.0002	-0.0023
Y	U	25	63	7200	96	H	H	-0.0051	-0.4339
X	Q	50	78	2000	46	H	H	-0.0051	-0.4339
V	T	45	60	7500	54	H	L	-0.0004	-0.0012
K	L	53	78	2700	79	L	H	-0.0052	-0.4787
T	h	39	53	4600	34	H	L	-0.0004	-0.0012
E	\	36	56	5800	89	L	L	-0.0002	-0.0023
