0.21	0.58	0.0	0.13	0.48	0.04	0.32	0.22	0.17	0.32	0.88	0.23	0.65	0.73	0.68	0.19	0.35	0.27	0.54	0.97	0.22	0.55	0.07	0.38	0.95	0.91	0.1	0.85	0.72	0.92	0.46	0.42	0.9	0.54	0.76	0.18	0.07	0.44	0.33	0.51	0.34	0.86	0.74	0.38	0.13	0.71	0.54	0.15	0.03	0.62
0.52	0.58	0.42	0.47	0.39	0.09	0.54	0.12	0.67	0.75	0.17	0.2	0.24	0.6	0.41	0.89	0.55	0.53	0.22	0.09	0.92	0.1	0.13	0.2	0.58	0.64	0.43	0.39	0.64	0.26	0.8	0.64	0.6	0.03	0.35	0.77	0.21	0.64	0.97	0.44	0.52	0.21	0.01	0.24	0.47	0.6	0.84	0.29	0.33	0.72
0.66	0.71	0.88	0.09	0.12	0.5	0.61	0.65	0.23	0.14	0.92	0.24	0.02	0.28	0.52	0.63	0.74	0.15	0.51	0.32	0.72	0.36	0.81	0.19	0.99	0.52	0.42	0.73	0.38	0.04	0.44	0.29	0.66	0.53	0.83	0.49	0.16	0.15	0.57	0.26	0.21	0.94	0.14	0.92	0.54	0.94	0.84	0.3	0.47	0.09
0.37	0.93	0.1	0.25	0.04	0.86	0.68	0.59	0.47	0.26	0.59	0.7	0.79	0.16	0.63	0.68	0.58	0.73	0.52	0.95	0.65	0.63	0.01	0.14	0.6	0.77	0.14	0.64	0.15	0.76	0.82	0.62	0.07	0.28	0.27	0.47	0.78	0.58	0.99	0.71	0.14	0.98	0.06	0.33	0.64	0.39	0.02	0.3	0.24	0.78
0.59	0.14	0.87	0.21	0.32	0.87	0.77	0.42	0.52	0.98	0.71	0.72	0.66	0.99	0.92	0.3	0.45	0.64	0.24	0.65	0.9	0.31	0.37	0.45	0.39	0.64	0.05	0.78	0.29	0.62	0.42	0.61	0.57	0.52	0.16	0.01	0.11	0.38	0.26	0.48	0.47	0.52	0.13	0.5	0.95	0.17	0.02	0.34	0.71	0.86
0.11	0.03	0.31	0.62	0.92	0.33	0.78	0.13	0.64	0.25	0.76	0.91	0.44	0.69	0.35	0.85	0.41	0.58	0.99	0.56	0.45	0.1	0.95	0.52	0.7	0.65	0.24	0.64	0.1	0.06	0.84	0.6	0.3	0.53	0.56	0.68	0.0	0.14	0.09	0.75	0.45	0.2	0.37	0.67	0.46	0.55	0.94	0.4	0.1	0.11
0.72	0.31	0.12	0.78	0.89	0.1	0.62	0.74	0.25	0.84	0.68	0.44	0.17	0.26	0.83	0.17	0.7	0.57	0.56	0.02	0.12	0.31	0.63	0.38	0.26	0.38	0.46	0.59	0.56	0.37	0.43	0.81	0.59	0.97	0.6	0.28	0.51	0.47	0.85	0.74	0.88	0.72	0.25	0.27	0.16	0.88	0.9	0.32	0.02	0.47
0.79	0.7	0.68	0.02	0.1	0.73	0.82	0.18	0.82	0.95	0.6	0.55	0.03	0.41	0.47	0.95	0.44	0.01	0.57	0.07	0.99	0.66	0.72	0.69	0.94	0.4	0.28	0.08	0.02	0.48	0.74	0.74	0.0	0.62	0.83	0.87	0.77	0.42	0.7	0.7	0.06	0.04	0.35	0.64	0.38	0.64	0.76	0.77	0.28	0.97
0.55	0.63	0.64	0.67	0.15	0.67	0.43	0.97	0.71	0.97	0.99	0.83	0.59	0.6	0.47	0.37	0.42	0.91	0.65	0.17	0.04	0.44	0.44	0.07	0.23	0.33	0.38	0.62	0.16	0.82	0.5	0.07	0.1	0.94	0.03	0.65	0.18	0.65	0.99	0.92	0.44	0.43	0.29	0.44	0.96	0.04	0.48	0.9	0.11	0.12
0.81	0.28	0.8	0.3	0.03	0.82	0.33	0.46	0.06	0.65	0.83	0.22	0.93	0.63	0.55	0.21	0.88	0.42	0.04	0.93	0.37	0.29	0.06	0.03	0.04	0.87	0.87	0.47	0.08	0.14	0.95	0.56	0.8	0.08	0.07	0.78	0.12	0.82	0.93	0.43	0.12	0.72	0.45	0.5	0.89	0.54	0.14	0.37	0.85	0.51
0.08	0.51	0.04	0.88	0.25	0.73	0.99	0.9	0.53	0.32	0.7	0.55	0.91	0.24	0.69	0.15	0.41	0.78	0.36	0.28	0.35	0.37	0.01	0.14	0.74	0.69	0.65	0.14	0.12	0.49	0.48	0.13	0.97	0.82	0.87	0.17	0.66	0.81	0.32	0.99	0.1	0.79	0.14	0.25	0.19	0.12	0.67	0.24	0.8	0.77
0.96	0.77	0.99	0.56	0.03	0.33	0.39	0.97	0.42	0.27	0.8	0.92	0.05	0.98	0.72	1.0	0.65	0.01	0.68	0.23	0.99	0.93	0.86	0.71	0.25	0.93	0.82	0.63	0.17	0.2	0.57	0.59	0.41	0.81	0.68	0.26	0.03	0.61	0.33	0.89	0.23	0.55	0.2	0.97	0.64	0.75	0.89	0.45	0.55	0.45
0.62	0.33	0.82	0.37	0.77	0.02	0.36	0.48	0.9	0.72	0.73	0.64	0.9	0.72	0.63	0.92	0.76	0.01	0.87	0.19	0.75	0.41	0.39	0.15	0.43	1.0	0.83	0.74	0.64	0.21	0.06	0.93	0.91	0.0	0.91	0.75	0.1	0.15	0.18	0.26	0.9	0.42	0.54	0.42	0.46	0.25	0.32	0.25	0.28	0.61
0.02	0.94	0.51	0.5	0.42	0.73	0.76	0.72	0.97	0.41	0.09	0.8	0.71	0.03	0.49	0.81	0.95	0.35	0.47	0.44	0.74	0.7	0.47	0.19	0.59	0.02	0.36	0.31	0.07	0.1	0.79	0.45	0.13	0.93	0.32	0.44	0.69	0.15	0.78	0.85	0.49	0.71	0.72	0.99	0.78	0.36	0.51	0.39	0.54	0.9
0.1	0.89	0.5	0.15	0.93	0.19	0.03	0.47	0.57	0.05	0.63	0.56	0.56	0.08	0.36	0.13	0.47	0.37	0.33	0.88	0.62	0.11	0.66	1.0	0.37	0.77	0.66	0.48	0.4	0.21	0.42	0.27	0.49	0.67	0.89	0.15	0.81	0.76	0.63	0.19	0.07	0.14	0.32	0.29	0.81	0.34	0.16	0.98	0.7	0.8
0.5	0.1	0.59	0.44	0.32	0.09	0.32	0.27	0.36	0.71	0.12	0.38	0.76	0.31	0.86	0.86	0.19	0.65	0.64	0.17	0.56	0.48	0.24	0.71	0.9	0.9	0.11	0.38	0.09	0.46	0.66	0.71	0.06	0.11	0.63	0.83	0.61	0.09	0.08	0.58	0.22	0.75	0.3	0.83	0.9	0.53	0.7	0.76	0.63	0.65
0.4	0.89	0.18	0.16	0.72	0.21	0.52	0.9	0.36	0.74	0.87	0.66	0.09	0.52	0.8	1.0	0.46	0.06	0.35	0.5	0.93	0.07	0.92	0.44	0.1	0.75	0.12	0.13	0.24	0.55	0.66	0.86	0.59	0.64	0.48	0.5	0.66	0.27	0.3	0.62	0.62	0.18	0.2	0.55	0.83	0.31	0.17	0.05	0.53	0.53
0.61	0.55	0.66	0.87	0.32	0.8	0.23	0.33	0.49	0.52	0.74	0.03	0.74	0.81	0.0	0.56	0.02	0.14	0.87	0.05	0.91	0.67	0.77	0.68	0.76	0.73	0.89	0.36	0.38	0.65	0.53	0.68	0.37	0.42	0.39	0.04	0.74	0.57	0.89	0.74	0.41	0.78	0.06	0.64	0.93	0.89	0.32	0.28	0.29	0.89
0.34	0.41	0.33	0.27	0.87	0.44	0.53	0.4	0.34	0.4	0.89	0.28	0.7	0.21	0.91	0.47	0.3	0.43	0.74	0.86	0.81	0.13	0.97	0.48	0.95	0.17	0.94	0.19	0.87	0.27	0.84	0.16	0.85	0.66	0.12	0.94	0.43	0.18	0.84	0.05	0.04	0.74	0.09	0.75	0.09	0.94	0.14	0.56	0.65	0.37
0.1	0.49	0.34	0.89	0.2	0.22	0.6	0.44	0.29	0.14	0.84	0.1	0.9	0.94	0.13	0.92	0.27	0.79	0.32	0.45	0.71	0.55	0.75	0.4	0.06	0.34	0.88	0.8	0.93	0.59	0.33	0.48	0.49	0.25	0.87	0.06	0.33	0.98	0.56	0.94	0.01	0.81	0.63	0.86	0.73	1.0	0.34	0.74	0.84	0.69
0.79	0.82	0.27	0.28	0.4	0.02	0.91	0.81	0.13	0.82	0.33	0.61	0.49	0.44	0.61	0.91	0.41	0.03	0.85	0.95	0.81	0.16	0.42	0.76	0.86	0.87	0.92	0.64	0.14	0.42	0.96	0.13	0.93	0.36	0.59	0.81	0.09	0.11	0.48	0.9	0.97	0.65	0.19	0.79	0.38	0.26	0.59	0.44	0.52	0.97
0.04	0.87	0.43	0.85	0.88	0.74	0.47	0.52	0.6	0.4	0.71	0.85	0.34	0.95	0.56	0.29	0.16	0.73	0.28	0.81	0.95	0.35	0.38	0.3	0.26	1.0	0.83	0.87	0.03	0.95	0.82	0.82	0.93	0.41	0.08	0.57	0.54	0.22	0.74	0.99	0.72	0.79	0.77	0.81	0.16	0.61	0.61	0.87	0.44	0.26
0.54	0.49	0.02	0.05	0.19	0.49	0.66	0.52	0.57	0.99	0.09	0.37	0.55	0.79	0.88	0.62	0.66	0.89	0.79	0.58	0.01	0.41	0.07	0.96	0.83	0.35	0.1	0.56	0.35	0.72	0.84	0.6	0.82	0.01	0.23	0.43	0.47	0.81	0.18	0.57	0.54	0.65	0.01	0.04	0.09	0.39	0.6	0.73	0.65	0.11
0.87	0.39	0.82	0.17	0.38	0.67	0.63	0.52	0.92	0.81	0.6	0.68	0.42	0.51	0.63	0.84	0.2	0.46	0.18	0.2	0.04	0.12	0.76	0.33	0.3	0.14	0.58	0.42	0.06	0.38	0.81	0.76	0.97	0.86	0.5	0.79	0.79	0.41	0.39	0.56	0.44	0.62	0.81	0.92	0.64	0.52	0.22	0.4	0.22	0.73
0.54	0.15	0.17	0.03	0.11	0.62	0.64	0.53	0.79	0.55	0.26	0.77	0.37	0.04	0.22	0.44	0.61	0.78	0.86	0.77	0.75	0.59	0.19	0.67	0.69	0.27	0.37	0.29	1.0	0.7	0.36	0.19	0.34	0.24	0.83	0.19	0.38	0.53	0.25	0.17	0.96	0.9	0.03	0.53	0.04	0.43	0.11	0.8	0.2	0.3
0.09	0.97	0.5	0.42	0.55	0.18	0.8	0.29	0.85	0.74	0.29	0.49	0.29	0.94	0.85	0.54	0.69	0.08	0.8	0.36	0.27	0.33	0.89	0.1	0.99	0.46	0.63	0.51	0.06	0.77	0.4	0.48	0.82	0.31	0.14	0.05	0.69	0.07	0.59	0.07	0.11	0.39	0.29	0.11	0.94	0.95	0.96	0.98	0.91	0.57
0.4	0.74	0.52	0.23	0.78	0.16	0.65	0.95	0.54	0.15	0.36	0.51	0.43	0.15	0.6	0.88	0.97	0.18	0.66	0.02	0.15	0.51	0.61	0.25	0.73	0.89	0.97	0.1	0.68	0.52	0.7	0.93	0.29	0.88	0.09	0.04	0.93	0.26	0.71	0.22	0.59	0.34	0.72	0.74	0.9	0.8	0.45	0.13	0.67	0.44
0.71	0.99	0.33	0.44	0.34	0.32	0.24	0.35	0.36	0.36	0.95	0.38	0.02	0.96	0.58	0.31	0.79	0.02	0.85	0.12	0.02	0.14	0.84	0.05	0.91	0.29	0.2	0.66	0.24	0.57	0.76	0.67	0.32	0.63	0.63	0.02	0.46	0.63	0.38	0.16	0.91	0.01	0.87	0.17	0.99	0.91	0.09	0.77	0.67	0.86
0.5	0.31	0.79	0.74	0.54	0.99	0.77	0.5	0.93	0.51	0.84	0.05	0.13	0.21	0.23	0.14	0.04	0.56	0.59	0.73	0.61	0.45	0.45	0.01	0.62	0.64	0.63	0.96	0.7	0.21	0.61	0.55	0.67	0.59	0.76	0.46	0.57	0.93	0.26	0.66	0.74	0.82	0.57	0.97	0.96	0.51	0.45	0.1	0.59	0.31
0.69	0.72	0.87	0.74	0.81	0.84	1.0	0.33	0.59	0.56	0.57	0.67	0.94	0.02	0.31	0.46	0.52	0.91	0.5	0.24	0.86	0.51	0.78	0.26	0.94	0.4	0.45	0.48	0.33	0.76	0.58	0.6	0.6	0.29	0.34	0.09	0.38	0.26	0.35	0.62	0.68	0.75	0.22	0.18	0.97	0.47	0.48	0.08	0.69	0.17
0.05	0.25	0.97	0.33	0.06	0.67	0.17	0.28	0.48	0.54	0.3	0.92	0.76	0.63	0.08	0.82	0.83	0.81	0.83	0.17	0.9	0.29	0.26	0.0	0.16	0.35	0.23	0.87	0.05	0.45	0.38	0.86	0.84	0.32	0.68	0.46	0.25	0.7	0.47	0.7	0.74	0.56	0.26	0.14	0.01	0.42	0.66	0.83	0.28	0.07
0.48	0.34	0.33	0.05	0.52	0.44	0.71	0.68	0.38	0.04	0.97	0.2	0.74	0.56	0.03	0.73	0.97	0.15	0.72	0.57	0.54	0.43	0.45	0.17	0.36	0.68	0.85	0.74	0.63	0.23	0.01	0.86	0.77	0.95	0.14	0.97	0.33	0.56	0.02	0.79	0.93	0.95	0.15	0.14	0.55	0.41	0.02	0.29	0.78	0.76
0.24	0.92	0.37	0.77	0.34	0.99	0.68	0.37	0.06	0.19	0.95	0.58	0.8	0.21	0.52	0.6	0.94	0.51	0.92	0.32	0.58	0.63	0.1	0.17	0.26	0.26	0.18	0.42	0.1	0.15	0.86	0.18	0.45	0.08	0.8	0.27	0.66	0.82	0.41	0.21	0.16	0.46	0.59	0.66	0.59	0.24	0.0	0.14	0.44	0.97
0.57	0.98	0.84	1.0	0.29	0.69	0.43	0.87	0.61	0.4	0.94	0.84	0.49	0.43	0.4	0.41	0.31	0.17	0.83	0.12	0.62	0.16	0.87	0.23	0.13	0.02	0.9	0.79	0.31	0.86	0.51	0.22	0.57	0.03	0.7	0.27	0.37	0.86	0.62	0.96	0.23	0.01	0.85	0.61	0.13	0.25	0.95	0.58	0.55	0.77
